order_id,customer_id,order_date,status,region_code
ORD00764,CUST0421,2026-06-13 10:33:14,DELIVERED,NORTH
ORD00765,CUST0039,2026-05-19 08:46:15,DELIVERED,NORTH
ORD00766,CUST0595,2026-01-18 00:50:52,RETURNED,NORTH
ORD00767,CUST0146,2026-05-14 03:38:37,DELIVERED,EAST
ORD00768,CUST0477,21-12-2025,PLACED,CENTRAL
ORD00769,CUST0091,2025-07-22 11:26:34,DELIVERED,NORTH
ORD00770,CUST0701,2026-02-17 02:23:49,DELIVERED,CENTRAL
ORD00771,CUST0320,2026-06-24 01:56:19,PLACED,EAST
ORD00772,CUST0548,2024-01-17 18:02:03,DELIVERED,CENTRAL
ORD00773,CUST0481,17-05-2026,DELIVERED,WEST
ORD00774,CUST0362,2025-04-02 16:09:11,DELIVERED,NORTH
ORD00775,CUST0712,2026-05-25 02:22:33,DELIVERED,CENTRAL
ORD00776,CUST0267,2024-10-24 16:54:36,DELIVERED,CENTRAL
ORD00777,CUST0174,2026-03-28 22:53:03,PLACED,EAST
ORD00778,CUST0756,2026-05-09 11:03:22,PLACED,WEST
ORD00779,CUST0085,2024-07-16 00:14:31,DELIVERED,EAST
ORD00780,CUST0259,2025-07-29 11:21:02,DELIVERED,EAST
ORD00781,,2025-04-24 00:45:47,DELIVERED,CENTRAL
ORD00782,CUST0179,2026-06-15 17:31:12,DELIVERED,SOUTH
ORD00783,CUST0675,2025-07-23 22:13:06,DELIVERED,SOUTH
ORD00784,CUST0268,2026-05-24 22:50:36,DELIVERED,WEST
ORD00785,CUST0186,2026-04-28 21:22:27,DELIVERED,NORTH
ORD00786,CUST0352,2024-05-11 02:42:52,RETURNED,CENTRAL
ORD00787,CUST0158,2026-06-08 10:17:30,DELIVERED,WEST
ORD00788,CUST0789,2025-08-18 05:30:03,SHIPPED,WEST
ORD00789,CUST0744,2024-09-16 20:46:19,SHIPPED,EAST
ORD00790,CUST0056,2026-06-20 10:18:26,DELIVERED,NORTH
ORD00791,CUST0054,2024-12-20 08:35:44,DELIVERED,WEST
ORD00792,CUST0309,2026-05-23 22:14:46,DELIVERED,CENTRAL
ORD00793,CUST0240,2025-11-10 11:59:59,DELIVERED,WEST
ORD00794,CUST0486,2025-02-11 23:22:31,SHIPPED,WEST
ORD00795,CUST0013,2025-03-24 14:57:15,RETURNED,WEST
ORD00796,CUST0392,2026-04-30 00:02:01,DELIVERED,CENTRAL
ORD00797,CUST0700,2025-12-18 22:18:42,PLACED,CENTRAL
ORD00798,CUST0653,2025-09-12 19:50:01,RETURNED,WEST
ORD00799,CUST0626,2026-06-27 05:41:41,CANCELLED,EAST
ORD00800,CUST0277,21-04-2025,CANCELLED,EAST
ORD00801,CUST0671,14-05-2026,DELIVERED,SOUTH
ORD00802,CUST0752,2024-11-22 19:21:22,DELIVERED,SOUTH
ORD00803,CUST0321,2026-04-30 16:28:33,PLACED,NORTH
ORD00804,CUST0070,2025-06-04 06:58:36,DELIVERED,CENTRAL
ORD00805,CUST0107,2025-11-23 17:55:49,DELIVERED,EAST
ORD00806,,2024-12-05 22:31:36,PLACED,CENTRAL
ORD00807,CUST0095,2024-03-29 08:42:40,RETURNED,SOUTH
ORD00808,CUST0614,2026-06-02 19:21:48,SHIPPED,NORTH
ORD00809,CUST0089,2026-05-10 05:12:50,DELIVERED,WEST
ORD00810,CUST0673,2026-05-29 08:34:28,CANCELLED,SOUTH
ORD00811,CUST0114,2024-10-18 05:49:20,DELIVERED,WEST
ORD00812,CUST0677,2024-04-27 14:49:44,DELIVERED,EAST
ORD00813,,2025-10-25 07:05:41,DELIVERED,EAST
ORD00814,CUST0264,2025-08-16 19:15:56,DELIVERED,EAST
ORD00815,CUST0796,2025-03-02 10:59:06,DELIVERED,EAST
ORD00816,CUST0062,2025-10-22 06:57:29,RETURNED,EAST
ORD00817,CUST0183,2025-07-16 04:54:36,PLACED,SOUTH
ORD00818,,2025-09-01 22:28:23,SHIPPED,WEST
ORD00819,CUST0112,2024-09-30 17:58:46,DELIVERED,WEST
ORD00820,CUST0224,2026-03-26 21:09:40,DELIVERED,WEST
ORD00821,CUST0733,2025-12-05 14:01:12,SHIPPED,NORTH
ORD00822,CUST0073,2026-06-06 13:16:08,DELIVERED,WEST
ORD00823,CUST0020,2026-04-17 06:54:47,SHIPPED,NORTH
ORD00824,CUST0039,2026-03-08 07:08:45,DELIVERED,EAST
ORD00825,CUST0401,2024-05-14 18:05:09,DELIVERED,WEST
ORD00826,CUST0490,2025-12-19 08:21:07,DELIVERED,NORTH
ORD00827,CUST0554,2025-11-03 10:05:25,PLACED,WEST
ORD00828,CUST0125,2025-10-23 13:26:42,DELIVERED,EAST
ORD00829,CUST0411,2024-04-28 17:48:23,DELIVERED,NORTH
ORD00830,CUST0375,2026-04-10 12:18:46,CANCELLED,EAST
ORD00831,CUST0083,2026-02-22 00:35:49,DELIVERED,EAST
ORD00832,CUST0664,2024-11-11 12:52:48,SHIPPED,NORTH
ORD00833,CUST0394,2025-11-28 04:58:34,SHIPPED,WEST
ORD00834,CUST0110,2025-07-12 02:13:31,DELIVERED,WEST
ORD00835,CUST0753,2025-01-23 03:52:27,SHIPPED,SOUTH
ORD00836,CUST0026,2025-01-26 11:22:12,DELIVERED,NORTH
ORD00837,CUST0554,2026-01-06 00:31:09,DELIVERED,WEST
ORD00838,CUST0017,2024-02-27 13:03:04,DELIVERED,EAST
ORD00839,CUST0739,2025-02-11 06:07:14,DELIVERED,SOUTH
ORD00840,,2026-05-19 07:40:46,DELIVERED,CENTRAL
ORD00841,CUST0153,2026-06-18 23:34:25,SHIPPED,NORTH
ORD00842,CUST0038,2024-11-19 22:52:31,DELIVERED,NORTH
ORD00843,,2026-06-08 03:38:44,PLACED,SOUTH
ORD00844,CUST0015,2024-09-24 13:54:30,DELIVERED,EAST
ORD00845,CUST0100,2026-05-31 03:56:54,DELIVERED,CENTRAL
ORD00846,CUST0066,2026-02-23 04:54:00,CANCELLED,NORTH
ORD00847,CUST0510,2025-02-20 15:32:23,PLACED,SOUTH
ORD00848,CUST0437,2025-06-08 01:03:45,CANCELLED,WEST
ORD00849,CUST0333,2024-07-06 15:50:28,RETURNED,CENTRAL
ORD00850,CUST0559,2024-08-01 08:00:40,DELIVERED,SOUTH
ORD00851,CUST0783,2024-11-15 09:47:41,DELIVERED,EAST
ORD00852,CUST0065,2024-07-06 13:43:05,DELIVERED,WEST
ORD00853,CUST0173,2025-12-10 07:56:43,DELIVERED,WEST
ORD00854,CUST0250,2026-03-31 01:00:06,PLACED,NORTH
ORD00855,CUST0648,2026-02-01 03:35:27,DELIVERED,NORTH
ORD00856,CUST0499,2025-02-04 16:46:42,PLACED,SOUTH
ORD00857,CUST0092,2025-03-16 18:16:43,DELIVERED,WEST
ORD00858,CUST0709,2024-12-08 13:26:46,SHIPPED,EAST
ORD00859,CUST0536,2026-04-03 22:12:38,DELIVERED,SOUTH
ORD00860,CUST0626,2025-10-31 14:39:18,DELIVERED,WEST
ORD00861,CUST0627,2025-12-03 04:25:01,DELIVERED,EAST
ORD00862,CUST0357,2026-01-19 13:28:08,PLACED,SOUTH
ORD00863,CUST0197,2025-05-29 06:30:16,RETURNED,NORTH
ORD00864,CUST0634,11-03-2026,CANCELLED,CENTRAL
ORD00865,CUST0520,2024-12-06 15:12:24,DELIVERED,SOUTH
ORD00866,CUST0284,2026-01-05 14:38:20,SHIPPED,SOUTH
ORD00867,CUST0702,2026-04-09 11:41:46,DELIVERED,SOUTH
ORD00868,CUST0687,2024-03-07 23:27:58,PLACED,EAST
ORD00869,CUST0292,2025-12-07 09:31:05,DELIVERED,EAST
ORD00870,CUST0632,2026-04-30 23:17:02,PLACED,NORTH
ORD00871,CUST0551,2024-09-30 05:33:55,SHIPPED,NORTH
ORD00872,CUST0497,2025-09-17 22:30:03,SHIPPED,SOUTH
ORD00873,CUST0739,2025-12-20 12:03:44,DELIVERED,EAST
ORD00874,CUST0430,2024-11-19 08:59:40,DELIVERED,EAST
ORD00875,CUST0236,2024-06-20 02:03:03,DELIVERED,NORTH
ORD00876,CUST0243,2026-01-30 11:20:12,CANCELLED,WEST
ORD00877,CUST0226,2025-05-06 02:41:35,DELIVERED,WEST
ORD00878,CUST0056,2026-04-01 06:33:24,SHIPPED,CENTRAL
ORD00879,CUST0466,2025-10-06 03:38:47,DELIVERED,SOUTH
ORD00880,CUST0469,2024-10-28 14:37:12,DELIVERED,EAST
ORD00881,CUST0208,2026-03-31 10:44:03,SHIPPED,CENTRAL
ORD00882,CUST0062,2025-10-30 23:25:13,SHIPPED,WEST
ORD00883,CUST0470,2025-10-11 16:30:52,SHIPPED,EAST
ORD00884,CUST0226,2025-10-25 06:12:33,DELIVERED,CENTRAL
ORD00885,CUST0175,2026-05-12 12:28:56,RETURNED,SOUTH
ORD00886,CUST0089,2025-05-29 18:34:20,CANCELLED,WEST
ORD00887,CUST0222,2026-01-05 12:56:56,CANCELLED,EAST
ORD00888,CUST0015,2025-10-27 01:06:40,DELIVERED,SOUTH
ORD00889,CUST0254,2026-01-28 02:37:09,DELIVERED,SOUTH
ORD00890,CUST0606,2024-12-25 16:59:47,RETURNED,NORTH
ORD00891,CUST0428,2026-06-21 07:57:17,PLACED,WEST
ORD00892,CUST0752,2026-03-18 06:32:50,PLACED,CENTRAL
ORD00893,CUST0404,2026-01-14 12:27:21,CANCELLED,NORTH
ORD00894,CUST0464,2025-12-10 16:46:56,SHIPPED,CENTRAL
ORD00895,CUST0772,2024-01-20 07:09:45,DELIVERED,WEST
ORD00896,CUST0224,2025-03-18 01:55:51,DELIVERED,SOUTH
ORD00897,,2024-05-20 22:38:28,PLACED,EAST
ORD00898,CUST0166,2025-12-14 11:18:18,CANCELLED,CENTRAL
ORD00899,CUST0025,2025-12-14 06:50:49,DELIVERED,SOUTH
ORD00900,CUST0721,2025-09-11 20:27:54,SHIPPED,EAST
ORD00901,CUST0642,2026-06-01 15:06:02,DELIVERED,NORTH
ORD00902,CUST0643,2025-12-26 10:57:31,DELIVERED,EAST
ORD00903,CUST0544,20-02-2024,DELIVERED,EAST
ORD00904,CUST0715,2026-06-12 10:14:56,DELIVERED,CENTRAL
ORD00905,CUST0213,2024-05-05 18:22:18,DELIVERED,EAST
ORD00906,CUST0754,15-03-2025,DELIVERED,EAST
ORD00907,CUST0053,2024-06-21 09:07:57,DELIVERED,WEST
ORD00908,CUST0634,2025-07-04 17:57:10,DELIVERED,SOUTH
ORD00909,CUST0664,2026-05-18 01:13:05,DELIVERED,CENTRAL
ORD00910,CUST0727,06-01-2025,SHIPPED,EAST
ORD00911,CUST0245,2025-08-12 04:52:06,DELIVERED,CENTRAL
ORD00912,CUST0720,2025-01-05 22:50:35,DELIVERED,SOUTH
ORD00913,CUST0329,2025-07-01 22:02:38,CANCELLED,CENTRAL
ORD00914,CUST0697,2026-01-19 11:58:13,DELIVERED,NORTH
ORD00915,CUST0382,2025-06-20 06:58:47,DELIVERED,CENTRAL
ORD00916,CUST0540,2024-07-09 14:56:21,DELIVERED,CENTRAL
ORD00917,CUST0695,2026-04-07 18:17:29,CANCELLED,WEST
ORD00918,CUST0636,2025-03-15 22:44:09,DELIVERED,NORTH
ORD00919,CUST0193,2025-12-12 06:47:04,PLACED,WEST
ORD00920,CUST0184,2025-02-27 23:39:23,RETURNED,NORTH
ORD00921,CUST0112,2024-10-16 23:27:53,DELIVERED,SOUTH
ORD00922,CUST0509,2024-09-03 18:58:28,CANCELLED,CENTRAL
ORD00923,CUST0643,2025-12-07 19:29:19,DELIVERED,CENTRAL
ORD00924,,2026-04-18 02:13:40,DELIVERED,WEST
ORD00925,CUST0756,2026-05-17 08:53:40,PLACED,SOUTH
ORD00926,CUST0065,2024-02-04 05:35:04,CANCELLED,SOUTH
ORD00927,CUST0533,2025-06-05 18:24:57,DELIVERED,EAST
ORD00928,CUST0672,2026-02-17 19:16:03,DELIVERED,WEST
ORD00929,CUST0608,2026-04-03 14:01:46,CANCELLED,WEST
ORD00930,CUST0469,2025-04-17 09:00:40,DELIVERED,EAST
ORD00931,CUST0176,2026-06-07 12:30:29,DELIVERED,WEST
ORD00932,CUST0381,2025-03-23 14:52:20,DELIVERED,NORTH
ORD00933,CUST0152,2025-07-02 13:18:04,DELIVERED,SOUTH
ORD00934,CUST0634,2025-10-05 21:20:26,DELIVERED,EAST
ORD00935,CUST0187,2025-06-01 04:56:06,CANCELLED,SOUTH
ORD00936,CUST0166,2025-01-04 13:45:12,SHIPPED,EAST
ORD00937,CUST0589,2024-07-15 11:16:27,DELIVERED,EAST
ORD00938,CUST0189,2024-12-03 08:22:23,DELIVERED,NORTH
ORD00939,CUST0682,2025-10-19 02:07:47,RETURNED,SOUTH
ORD00940,CUST0382,2025-11-27 14:38:54,DELIVERED,SOUTH
ORD00941,CUST0547,2025-04-13 10:57:47,SHIPPED,NORTH
ORD00942,CUST0415,2026-02-14 19:36:43,DELIVERED,WEST
ORD00943,CUST0328,2025-11-04 14:31:18,PLACED,CENTRAL
ORD00944,CUST0520,2025-05-29 15:02:15,DELIVERED,EAST
ORD00945,,2025-03-26 05:32:25,RETURNED,CENTRAL
ORD00946,,2025-02-16 05:50:04,DELIVERED,WEST
ORD00947,,2026-06-05 15:18:55,SHIPPED,WEST
ORD00948,CUST0042,2025-02-11 07:02:18,DELIVERED,NORTH
ORD00949,CUST0316,2024-08-09 06:13:24,DELIVERED,SOUTH
ORD00950,CUST0457,2025-05-06 14:17:55,PLACED,NORTH
ORD00951,,2024-10-30 03:42:35,DELIVERED,SOUTH
ORD00952,CUST0786,2025-10-04 22:28:08,SHIPPED,NORTH
ORD00953,CUST0552,2025-10-03 23:56:25,DELIVERED,NORTH
ORD00954,CUST0525,2026-03-23 04:17:40,SHIPPED,EAST
ORD00955,CUST0618,2026-03-05 16:11:02,RETURNED,EAST
ORD00956,CUST0408,2025-08-04 10:57:21,DELIVERED,WEST
ORD00957,CUST0379,2025-05-21 21:39:39,DELIVERED,EAST
ORD00958,CUST0354,2025-06-29 19:27:54,DELIVERED,WEST
ORD00959,CUST0575,2026-01-05 00:28:42,SHIPPED,WEST
ORD00960,CUST0760,2026-03-06 09:45:49,CANCELLED,EAST
ORD00961,CUST0168,2025-10-20 09:36:34,DELIVERED,WEST
ORD00962,CUST0143,2024-05-13 17:13:10,SHIPPED,EAST
ORD00963,CUST0487,2026-06-07 19:51:12,DELIVERED,EAST
ORD00964,CUST0068,2026-01-13 19:03:09,DELIVERED,NORTH
ORD00965,,2026-02-20 00:26:59,DELIVERED,EAST
ORD00966,CUST0425,2024-09-28 16:29:02,DELIVERED,CENTRAL
ORD00967,CUST0774,2024-07-31 17:00:36,SHIPPED,WEST
ORD00968,CUST0297,2026-05-10 09:39:20,DELIVERED,EAST
ORD00969,CUST0600,2025-12-06 00:41:14,DELIVERED,WEST
ORD00970,CUST0230,2024-02-19 16:40:05,DELIVERED,SOUTH
ORD00971,CUST0269,2025-04-11 07:07:35,RETURNED,WEST
ORD00972,CUST0128,2025-03-22 21:49:28,DELIVERED,WEST
ORD00973,CUST0705,2026-05-16 19:40:45,SHIPPED,NORTH
ORD00974,CUST0784,2025-12-09 07:42:00,DELIVERED,NORTH
ORD00975,CUST0614,2026-02-15 11:50:34,DELIVERED,CENTRAL
ORD00976,CUST0447,2025-03-14 15:38:20,DELIVERED,WEST
ORD00977,CUST0711,2026-06-09 18:55:47,SHIPPED,CENTRAL
ORD00978,CUST0751,2026-06-12 15:23:05,PLACED,EAST
ORD00979,CUST0167,2026-02-13 21:24:46,PLACED,EAST
ORD00980,CUST0473,2024-07-29 11:42:32,DELIVERED,NORTH
ORD00981,CUST0280,2025-07-10 12:34:28,DELIVERED,EAST
ORD00982,CUST0050,2025-05-12 06:37:20,DELIVERED,NORTH
ORD00983,CUST0527,2025-04-21 12:58:13,DELIVERED,SOUTH
ORD00984,CUST0784,2025-07-20 09:46:08,DELIVERED,SOUTH
ORD00985,CUST0557,2025-11-23 06:54:49,CANCELLED,EAST
ORD00986,CUST0278,2026-03-28 18:57:22,PLACED,CENTRAL
ORD00987,CUST0361,2024-08-11 06:10:38,PLACED,CENTRAL
ORD00988,CUST0289,2025-04-16 17:29:18,DELIVERED,WEST
ORD00989,CUST0349,2025-03-04 15:05:00,SHIPPED,SOUTH
ORD00990,CUST0516,2026-02-04 20:55:37,CANCELLED,CENTRAL
ORD00991,CUST0629,2026-04-18 16:03:37,CANCELLED,CENTRAL
ORD00992,CUST0545,2026-02-25 10:50:28,DELIVERED,NORTH
ORD00993,,2025-05-13 16:10:51,RETURNED,NORTH
ORD00994,CUST0135,2024-01-27 23:57:03,DELIVERED,EAST
ORD00995,CUST0708,2026-02-15 19:23:02,SHIPPED,WEST
ORD00996,CUST0612,2026-03-23 15:22:06,DELIVERED,EAST
ORD00997,CUST0177,2026-04-18 16:41:59,DELIVERED,NORTH
ORD00998,CUST0228,2024-07-18 22:49:24,CANCELLED,SOUTH
ORD00999,CUST0705,2025-06-25 23:39:12,DELIVERED,SOUTH
ORD01000,CUST0134,2025-09-19 12:39:04,DELIVERED,NORTH
ORD01001,CUST0080,2025-10-14 07:17:18,DELIVERED,WEST
ORD01002,CUST0044,2024-12-08 12:14:52,SHIPPED,CENTRAL
ORD01003,CUST0608,2024-04-02 01:34:05,DELIVERED,EAST
ORD01004,CUST0045,2024-04-12 21:52:50,DELIVERED,NORTH
ORD01005,CUST0773,2024-05-29 21:54:53,DELIVERED,CENTRAL
ORD01006,CUST0211,2024-11-06 17:27:04,SHIPPED,EAST
ORD01007,CUST0030,2025-02-15 12:14:56,SHIPPED,EAST
ORD01008,CUST0594,2025-11-18 02:04:17,DELIVERED,CENTRAL
ORD01009,CUST0800,2025-01-10 15:47:49,DELIVERED,NORTH
ORD01010,CUST0102,2026-04-26 07:05:59,DELIVERED,NORTH
ORD01011,,2025-01-08 02:16:28,DELIVERED,EAST
ORD01012,CUST0176,2026-05-24 19:57:21,DELIVERED,NORTH
ORD01013,CUST0220,2026-04-12 14:52:51,CANCELLED,WEST
ORD01014,CUST0376,2024-10-14 13:59:21,DELIVERED,NORTH
ORD01015,CUST0186,2026-05-26 08:43:17,DELIVERED,WEST
ORD01016,CUST0435,2025-07-07 10:21:24,DELIVERED,WEST
ORD01017,CUST0116,2026-01-11 09:42:02,RETURNED,NORTH
ORD01018,CUST0478,2025-08-20 16:26:32,DELIVERED,WEST
ORD01019,CUST0781,2025-05-31 14:11:47,DELIVERED,CENTRAL
ORD01020,CUST0740,2024-12-07 12:59:54,PLACED,WEST
ORD01021,CUST0119,2025-08-20 17:40:47,DELIVERED,CENTRAL
ORD01022,CUST0754,2025-10-01 08:13:49,DELIVERED,WEST
ORD01023,CUST0232,2026-06-24 11:28:52,DELIVERED,WEST
ORD01024,CUST0194,2024-04-23 03:13:02,CANCELLED,WEST
ORD01025,CUST0696,2025-11-05 19:12:29,SHIPPED,WEST
ORD01026,CUST0689,2024-10-03 09:05:31,DELIVERED,CENTRAL
ORD01027,CUST0675,2026-01-18 11:13:19,PLACED,SOUTH
ORD01028,CUST0405,2025-05-27 04:10:40,DELIVERED,NORTH
ORD01029,CUST0760,2025-11-30 12:36:51,PLACED,SOUTH
ORD01030,CUST0347,2025-11-27 18:35:27,DELIVERED,WEST
ORD01031,CUST0126,2025-01-07 21:00:16,CANCELLED,WEST
ORD01032,CUST0286,2026-03-26 23:44:57,DELIVERED,WEST
ORD01033,CUST0365,2026-01-09 04:05:22,DELIVERED,WEST
ORD01034,,2025-09-15 05:27:27,DELIVERED,WEST
ORD01035,CUST0111,2025-03-14 21:47:16,DELIVERED,WEST
ORD01036,CUST0237,2024-07-28 02:33:51,PLACED,NORTH
ORD01037,,2026-06-16 21:54:27,DELIVERED,SOUTH
ORD01038,CUST0392,2026-03-03 14:15:40,DELIVERED,SOUTH
ORD01039,CUST0311,2024-09-06 15:34:40,DELIVERED,CENTRAL
ORD01040,CUST0786,2025-12-27 03:31:12,DELIVERED,SOUTH
ORD01041,CUST0301,2026-01-15 06:18:44,DELIVERED,CENTRAL
ORD01042,CUST0268,2026-04-08 07:56:41,DELIVERED,CENTRAL
ORD01043,CUST0560,2025-12-24 10:20:59,RETURNED,NORTH
ORD01044,CUST0441,2024-07-04 01:38:29,DELIVERED,EAST
ORD01045,CUST0386,2025-12-02 17:50:40,DELIVERED,NORTH
ORD01046,CUST0182,2025-07-18 18:19:13,CANCELLED,SOUTH
ORD01047,CUST0504,2025-10-31 00:57:21,SHIPPED,WEST
ORD01048,CUST0500,2025-12-10 11:30:50,DELIVERED,WEST
ORD01049,CUST0676,2026-05-10 06:33:36,DELIVERED,CENTRAL
ORD01050,CUST0482,2025-12-10 19:48:45,DELIVERED,SOUTH
ORD01051,CUST0519,2024-06-28 14:01:50,DELIVERED,WEST
ORD01052,CUST0606,2025-06-21 10:39:34,DELIVERED,EAST
ORD01053,CUST0785,2025-07-27 22:18:00,DELIVERED,NORTH
ORD01054,CUST0605,2025-03-20 01:04:08,SHIPPED,EAST
ORD01055,CUST0358,2026-06-26 03:52:01,PLACED,EAST
ORD01056,CUST0390,2024-05-31 05:28:22,DELIVERED,EAST
ORD01057,CUST0422,2025-06-29 16:16:02,PLACED,SOUTH
ORD01058,CUST0254,2025-12-23 02:50:10,DELIVERED,CENTRAL
ORD01059,CUST0087,2024-04-11 18:01:32,CANCELLED,NORTH
ORD01060,CUST0346,2025-01-11 20:54:52,PLACED,EAST
ORD01061,CUST0039,2026-05-01 23:58:25,DELIVERED,WEST
ORD01062,CUST0582,2026-03-10 15:38:13,RETURNED,EAST
ORD01063,CUST0021,2025-12-30 15:40:53,DELIVERED,EAST
ORD01064,CUST0387,2025-10-14 07:28:05,DELIVERED,NORTH
ORD01065,CUST0501,2024-06-04 10:23:00,DELIVERED,SOUTH
ORD01066,CUST0345,2026-04-25 21:52:19,DELIVERED,EAST
ORD01067,CUST0171,2026-03-09 13:13:20,DELIVERED,WEST
ORD01068,CUST0207,2026-02-21 23:55:32,DELIVERED,NORTH
ORD01069,CUST0549,2026-03-11 03:22:16,DELIVERED,NORTH
ORD01070,CUST0305,2025-11-16 11:12:02,DELIVERED,SOUTH
ORD01071,CUST0640,22-05-2024,DELIVERED,CENTRAL
ORD01072,CUST0098,2025-06-07 06:13:59,DELIVERED,CENTRAL
ORD01073,CUST0544,2026-01-08 07:17:20,DELIVERED,EAST
ORD01074,CUST0079,2026-03-25 01:31:35,CANCELLED,CENTRAL
ORD01075,CUST0308,2026-01-02 03:01:05,DELIVERED,EAST
ORD01076,CUST0205,2026-01-04 14:45:17,DELIVERED,CENTRAL
ORD01077,CUST0528,2025-12-05 01:35:13,DELIVERED,CENTRAL
ORD01078,CUST0185,2024-05-23 21:34:55,DELIVERED,CENTRAL
ORD01079,CUST0192,2026-06-15 02:16:36,DELIVERED,WEST
ORD01080,CUST0275,2026-04-07 13:12:58,CANCELLED,WEST
ORD01081,CUST0580,2024-04-03 00:33:00,DELIVERED,EAST
ORD01082,CUST0474,2024-10-13 12:17:02,SHIPPED,EAST
ORD01083,CUST0446,2026-01-26 15:48:20,DELIVERED,NORTH
ORD01084,CUST0650,2025-01-27 05:11:37,CANCELLED,EAST
ORD01085,CUST0294,2025-07-27 17:30:30,DELIVERED,CENTRAL
ORD01086,CUST0242,2025-09-22 11:46:44,SHIPPED,SOUTH
ORD01087,CUST0197,2025-03-20 12:26:35,SHIPPED,EAST
ORD01088,CUST0476,2025-08-24 00:10:58,DELIVERED,WEST
ORD01089,CUST0433,2024-05-07 11:35:57,SHIPPED,EAST
ORD01090,CUST0140,2024-02-28 06:29:15,DELIVERED,EAST
ORD01091,CUST0675,12-10-2025,SHIPPED,NORTH
ORD01092,CUST0740,2025-11-18 08:45:02,DELIVERED,NORTH
ORD01093,CUST0086,2026-01-07 19:36:32,DELIVERED,NORTH
ORD01094,CUST0417,2026-02-16 06:54:19,DELIVERED,NORTH
ORD01095,,2024-08-06 08:27:44,SHIPPED,CENTRAL
ORD01096,CUST0753,2025-09-21 13:18:30,RETURNED,CENTRAL
ORD01097,CUST0681,2026-06-20 15:36:58,RETURNED,CENTRAL
ORD01098,CUST0258,2026-03-22 05:02:18,CANCELLED,SOUTH
ORD01099,CUST0615,2024-07-08 22:48:38,DELIVERED,EAST
ORD01100,CUST0338,2026-06-26 17:15:37,DELIVERED,SOUTH
ORD01101,CUST0434,2025-01-26 15:56:30,SHIPPED,SOUTH
ORD01102,,2025-10-16 05:55:59,DELIVERED,EAST
ORD01103,CUST0604,2024-03-27 21:03:00,DELIVERED,EAST
ORD01104,CUST0717,2024-06-24 11:30:15,DELIVERED,WEST
ORD01105,CUST0487,2026-01-15 07:10:01,SHIPPED,EAST
ORD01106,CUST0149,2025-07-12 22:46:24,DELIVERED,EAST
ORD01107,CUST0316,2024-08-06 08:51:06,DELIVERED,CENTRAL
ORD01108,CUST0036,2025-07-05 11:09:58,DELIVERED,SOUTH
ORD01109,CUST0260,2025-12-09 14:17:26,DELIVERED,EAST
ORD01110,CUST0702,2025-07-09 19:14:49,DELIVERED,SOUTH
ORD01111,CUST0454,2026-02-04 20:48:44,PLACED,WEST
ORD01112,CUST0262,2026-02-22 10:14:25,PLACED,SOUTH
ORD01113,CUST0305,2025-02-07 09:53:18,CANCELLED,SOUTH
ORD01114,CUST0450,2025-11-07 09:16:02,DELIVERED,WEST
ORD01115,CUST0035,2026-02-23 10:12:19,CANCELLED,WEST
ORD01116,CUST0483,2026-03-20 09:04:42,RETURNED,EAST
ORD01117,CUST0735,2025-10-18 02:56:44,CANCELLED,NORTH
ORD01118,CUST0165,2026-04-23 12:39:06,DELIVERED,NORTH
ORD01119,CUST0361,2025-10-15 19:11:26,DELIVERED,CENTRAL
ORD01120,CUST0756,2026-01-13 21:42:06,DELIVERED,NORTH
ORD01121,CUST0781,2024-10-03 11:11:32,DELIVERED,SOUTH
ORD01122,CUST0646,2025-11-19 19:20:07,DELIVERED,SOUTH
ORD01123,CUST0004,2025-09-14 09:45:23,SHIPPED,EAST
ORD01124,,2026-01-29 14:55:55,PLACED,SOUTH
ORD01125,CUST0256,2025-09-10 01:06:30,CANCELLED,WEST
ORD01126,CUST0328,2026-02-27 08:11:27,DELIVERED,SOUTH
ORD01127,CUST0267,2025-01-19 17:53:00,DELIVERED,EAST
ORD01128,CUST0289,2024-12-02 07:21:36,PLACED,EAST
ORD01129,CUST0187,2025-11-17 15:15:47,CANCELLED,CENTRAL
ORD01130,CUST0230,2024-02-10 05:02:35,RETURNED,CENTRAL
ORD01131,CUST0663,2026-04-18 08:33:56,DELIVERED,NORTH
ORD01132,CUST0474,2024-12-30 23:53:59,DELIVERED,SOUTH
ORD01133,,2025-09-14 23:39:54,DELIVERED,CENTRAL
ORD01134,CUST0267,2024-12-31 22:14:38,PLACED,EAST
ORD01135,CUST0175,2026-05-08 07:05:13,SHIPPED,CENTRAL
ORD01136,CUST0446,2026-03-01 09:43:39,CANCELLED,WEST
ORD01137,CUST0122,2025-11-19 08:41:02,DELIVERED,SOUTH
ORD01138,CUST0273,2025-03-23 08:00:01,DELIVERED,WEST
ORD01139,CUST0134,2026-02-03 12:05:14,CANCELLED,CENTRAL
ORD01140,CUST0221,2025-06-28 13:47:00,DELIVERED,SOUTH
ORD01141,CUST0429,2025-02-22 02:20:17,DELIVERED,SOUTH
ORD01142,CUST0030,2025-07-20 09:35:19,RETURNED,SOUTH
ORD01143,CUST0633,2026-01-16 13:37:46,RETURNED,EAST
ORD01144,CUST0597,2026-06-20 17:20:43,DELIVERED,NORTH
ORD01145,CUST0481,2025-06-09 11:07:11,CANCELLED,WEST
ORD01146,CUST0704,2024-12-10 16:02:52,DELIVERED,WEST
ORD01147,CUST0754,2026-05-10 20:32:21,DELIVERED,NORTH
