item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM00930,ORD00501,PROD0146,5,62569.62,10.0
ITEM00931,ORD00811,PROD0171,3,22799.29,0.0
ITEM00932,ORD00017,PROD0477,4,6286.12,0.0
ITEM00933,ORD00063,PROD0328,5,49289.52,30.0
ITEM00934,ORD00554,PROD0360,5,36290.89,5.0
ITEM00935,ORD00674,PROD0280,3,21564.4,30.0
ITEM00936,ORD01263,PROD0220,4,6881.12,10.0
ITEM00937,ORD00073,PROD0078,1,31340.34,0.0
ITEM00938,ORD00860,PROD0174,2,3866.16,0.0
ITEM00939,ORD00557,PROD0478,2,13530.21,25.0
ITEM00940,ORD00087,PROD0209,5,18513.11,0.0
ITEM00941,ORD01418,PROD0258,2,25526.28,0.0
ITEM00942,ORD01285,PROD0205,5,45262.3,0.0
ITEM00943,ORD00786,PROD0022,-2,89328.4,50.0
ITEM00944,ORD00713,PROD0203,5,5391.35,10.0
ITEM00945,ORD01287,PROD0295,1,31607.8,15.0
ITEM00946,ORD00632,PROD0033,1,44704.53,0.0
ITEM00947,ORD00710,PROD0425,2,32075.08,5.0
ITEM00948,ORD00974,PROD0387,2,17646.95,50.0
ITEM00949,ORD00971,PROD0448,4,39128.37,0.0
ITEM00950,ORD01041,PROD0110,4,46500.82,30.0
ITEM00951,ORD00769,PROD0175,2,56713.53,0.0
ITEM00952,ORD00458,PROD0131,5,20344.98,0.0
ITEM00953,ORD00449,PROD0171,1,23470.2,30.0
ITEM00954,ORD00837,PROD0185,3,77072.04,20.0
ITEM00955,ORD01411,PROD0254,1,54112.26,15.0
ITEM00956,ORD00981,PROD0220,1,8508.02,25.0
ITEM00957,ORD00724,PROD0357,1,9453.4,20.0
ITEM00958,ORD00285,PROD0214,1,14927.88,10.0
ITEM00959,ORD00030,PROD0380,1,8523.21,20.0
ITEM00960,ORD00424,PROD0065,5,37140.32,10.0
ITEM00961,ORD00844,PROD0386,1,72003.39,10.0
ITEM00962,ORD00140,PROD0490,1,28909.23,25.0
ITEM00963,ORD00296,PROD0237,2,53365.87,0.0
ITEM00964,ORD00271,PROD0041,4,70394.53,10.0
ITEM00965,ORD01111,PROD0054,3,68228.53,15.0
ITEM00966,ORD00280,PROD0471,4,63151.74,40.0
ITEM00967,ORD01094,PROD0280,5,24128.91,15.0
ITEM00968,ORD00904,PROD0469,5,14336.59,5.0
ITEM00969,ORD01132,PROD0317,3,28663.37,30.0
ITEM00970,ORD00900,PROD0196,1,15027.28,5.0
ITEM00971,ORD01102,PROD0302,3,35432.65,25.0
ITEM00972,ORD01295,PROD0026,5,43836.45,0.0
ITEM00973,ORD01096,PROD0307,1,70271.91,25.0
ITEM00974,ORD00346,PROD0400,3,60789.81,0.0
ITEM00975,ORD00924,PROD0476,1,59701.77,5.0
ITEM00976,ORD00196,PROD0037,4,42161.44,15.0
ITEM00977,ORD01208,PROD0032,5,15873.85,10.0
ITEM00978,ORD01494,PROD0395,4,50779.22,0.0
ITEM00979,ORD01306,PROD0161,2,2391.08,0.0
ITEM00980,ORD00207,PROD0297,3,17377.44,10.0
ITEM00981,ORD01397,PROD0195,1,25172.87,0.0
ITEM00982,ORD00904,PROD0336,3,18397.08,25.0
ITEM00983,ORD00265,PROD0153,5,3366.5,0.0
ITEM00984,ORD00685,PROD0025,4,36432.8,50.0
ITEM00985,ORD00637,PROD0350,5,39551.96,15.0
ITEM00986,ORD00251,PROD0221,1,58068.64,5.0
ITEM00987,ORD00614,PROD0224,1,9471.97,25.0
ITEM00988,ORD01127,PROD0477,4,5723.65,25.0
ITEM00989,ORD00993,PROD0251,3,63593.77,10.0
ITEM00990,ORD01221,PROD0015,3,43165.09,20.0
ITEM00991,ORD01369,PROD0494,5,18939.45,25.0
ITEM00992,ORD00748,PROD0015,2,39626.61,25.0
ITEM00993,ORD01069,PROD0190,4,51711.68,25.0
ITEM00994,ORD01121,PROD0402,2,23520.79,20.0
ITEM00995,ORD00234,PROD0173,1,69358.77,0.0
ITEM00996,ORD00847,PROD0324,5,40839.65,5.0
ITEM00997,ORD00833,PROD0474,4,27180.97,0.0
ITEM00998,ORD00097,PROD0096,-2,23070.87,0.0
ITEM00999,ORD01186,PROD0494,-4,26102.37,10.0
ITEM01000,ORD00852,PROD0452,4,55099.35,5.0
ITEM01001,ORD00524,PROD0069,5,26481.03,0.0
ITEM01002,ORD00874,PROD0015,2,31837.93,0.0
ITEM01003,ORD01290,PROD0052,5,18365.89,25.0
ITEM01004,ORD00832,PROD0129,5,30708.92,15.0
ITEM01005,ORD00963,PROD0031,5,10517.55,0.0
ITEM01006,ORD00005,PROD0243,4,22222.4,10.0
ITEM01007,ORD01216,PROD0254,2,87932.84,0.0
ITEM01008,ORD00453,PROD0041,5,58900.58,30.0
ITEM01009,ORD00120,PROD0184,1,47281.26,30.0
ITEM01010,ORD00086,PROD0140,4,35615.56,20.0
ITEM01011,ORD00922,PROD0437,4,22575.82,0.0
ITEM01012,ORD00003,PROD0374,2,43462.43,0.0
ITEM01013,ORD00805,PROD0271,4,47353.81,5.0
ITEM01014,ORD00945,PROD0221,5,52908.37,20.0
ITEM01015,ORD00047,PROD0444,1,29598.28,10.0
ITEM01016,ORD00016,PROD0180,2,24566.16,5.0
ITEM01017,ORD01130,PROD0136,-2,26421.9,5.0
ITEM01018,ORD01025,PROD0064,2,22233.5,10.0
ITEM01019,ORD00585,PROD0450,3,61755.69,0.0
ITEM01020,ORD01327,PROD0347,3,73558.29,5.0
ITEM01021,ORD00508,PROD0189,4,19855.37,5.0
ITEM01022,ORD00209,PROD0075,1,53461.82,0.0
ITEM01023,ORD00110,PROD0484,4,57698.53,0.0
ITEM01024,ORD00171,PROD0276,4,63130.16,15.0
ITEM01025,ORD01252,PROD0318,1,21494.75,10.0
ITEM01026,ORD01433,PROD0462,2,10263.87,0.0
ITEM01027,ORD00948,PROD0151,2,52749.6,10.0
ITEM01028,ORD01083,PROD0016,5,4831.68,10.0
ITEM01029,ORD00497,PROD0351,1,5246.74,30.0
ITEM01030,ORD00752,PROD0182,5,10219.28,0.0
ITEM01031,ORD00981,PROD0434,4,4347.02,40.0
ITEM01032,ORD00760,PROD0424,3,14445.13,20.0
ITEM01033,ORD00366,PROD0100,5,11854.42,50.0
ITEM01034,ORD01431,PROD0118,5,47540.83,10.0
ITEM01035,ORD00108,PROD0075,2,37963.29,5.0
ITEM01036,ORD00733,PROD0118,1,64757.93,0.0
ITEM01037,ORD00124,PROD0472,1,20026.13,10.0
ITEM01038,ORD01420,PROD0367,4,83014.22,10.0
ITEM01039,ORD00732,PROD0147,1,3645.47,25.0
ITEM01040,ORD00782,PROD0177,3,54034.46,0.0
ITEM01041,ORD00256,PROD0470,3,19768.34,0.0
ITEM01042,ORD01368,PROD0219,5,4062.41,0.0
ITEM01043,ORD00626,PROD0274,1,29416.65,10.0
ITEM01044,ORD00599,PROD0318,5,15789.29,0.0
ITEM01045,ORD00138,PROD0329,3,50310.85,0.0
ITEM01046,ORD01494,PROD0306,5,10811.84,10.0
ITEM01047,ORD00338,PROD0258,3,20192.14,25.0
ITEM01048,ORD01162,PROD0377,5,34913.72,10.0
ITEM01049,ORD00976,PROD0218,5,37752.58,10.0
ITEM01050,ORD00788,PROD0080,5,31546.32,0.0
ITEM01051,ORD00649,PROD0162,2,62370.21,25.0
ITEM01052,ORD01349,PROD0054,4,50707.44,15.0
ITEM01053,ORD01130,PROD0130,1,51087.14,25.0
ITEM01054,ORD00992,PROD0442,5,51135.72,10.0
ITEM01055,ORD01247,PROD0494,3,21064.7,0.0
ITEM01056,ORD00428,PROD0068,5,36149.79,15.0
ITEM01057,ORD01007,PROD0304,5,65457.83,0.0
ITEM01058,ORD00049,PROD0291,2,5903.62,40.0
ITEM01059,ORD00272,PROD0331,4,36771.44,0.0
ITEM01060,ORD01296,PROD0472,5,19578.9,0.0
ITEM01061,ORD00905,PROD0089,5,15202.18,30.0
ITEM01062,ORD01090,PROD0365,2,56226.5,0.0
ITEM01063,ORD01082,PROD0063,1,17350.62,0.0
ITEM01064,ORD01287,PROD0118,1,42919.32,0.0
ITEM01065,ORD00600,PROD0355,-4,42419.42,10.0
ITEM01066,ORD01364,PROD0059,1,50761.73,10.0
ITEM01067,ORD01362,PROD0324,5,47790.18,30.0
ITEM01068,ORD00278,PROD0347,4,57730.29,0.0
ITEM01069,ORD01497,PROD0281,3,54558.81,0.0
ITEM01070,ORD00575,PROD0197,3,52786.45,0.0
ITEM01071,ORD00964,PROD0371,5,40746.93,0.0
ITEM01072,ORD00808,PROD0164,1,59153.18,10.0
ITEM01073,ORD01059,PROD0387,4,10100.71,0.0
ITEM01074,ORD00657,PROD0401,5,40715.39,15.0
ITEM01075,ORD01014,PROD0100,4,14539.04,25.0
ITEM01076,ORD01046,PROD0302,1,36760.96,0.0
ITEM01077,ORD01048,PROD0102,1,60485.54,10.0
ITEM01078,ORD00984,PROD0385,2,35679.95,0.0
ITEM01079,ORD00121,PROD0419,3,39234.13,40.0
ITEM01080,ORD00947,PROD0302,1,38272.82,5.0
ITEM01081,ORD00086,PROD0463,4,40384.46,10.0
ITEM01082,ORD00462,PROD0460,4,7055.61,0.0
ITEM01083,ORD00152,PROD0038,4,24710.94,30.0
ITEM01084,ORD01463,PROD0154,-1,66428.36,20.0
ITEM01085,ORD00491,PROD0457,2,91790.26,50.0
ITEM01086,ORD00290,PROD0001,5,75050.86,5.0
ITEM01087,ORD01226,PROD0205,5,47376.21,0.0
ITEM01088,ORD00505,PROD0317,5,27358.62,15.0
ITEM01089,ORD00066,PROD0189,2,26330.74,10.0
ITEM01090,ORD01200,PROD0281,5,59562.62,0.0
ITEM01091,ORD00239,PROD0274,5,27257.18,15.0
ITEM01092,ORD01066,PROD0082,4,25790.46,20.0
ITEM01093,ORD00797,PROD0271,4,46798.28,10.0
ITEM01094,ORD00932,PROD0267,5,27762.58,0.0
ITEM01095,ORD00339,PROD0271,4,71448.63,20.0
ITEM01096,ORD01289,PROD0038,3,31800.53,25.0
ITEM01097,ORD01284,PROD0220,4,7743.87,25.0
ITEM01098,ORD01323,PROD0292,4,17515.41,0.0
ITEM01099,ORD01089,PROD0305,1,3292.95,40.0
ITEM01100,ORD00851,PROD0068,3,28066.48,10.0
ITEM01101,ORD01062,PROD0494,5,24369.19,10.0
ITEM01102,ORD00602,PROD0447,1,30978.7,5.0
ITEM01103,ORD00152,PROD0041,1,75096.86,20.0
ITEM01104,ORD01416,PROD0460,2,6692.12,40.0
ITEM01105,ORD00705,PROD0402,3,29310.62,10.0
ITEM01106,ORD00086,PROD0498,4,62811.94,10.0
ITEM01107,ORD00113,PROD0149,-2,58914.45,10.0
ITEM01108,ORD01101,PROD0198,1,13380.64,0.0
ITEM01109,ORD01306,PROD0345,5,30638.21,0.0
ITEM01110,ORD00063,PROD0048,5,31044.76,10.0
ITEM01111,ORD01411,PROD0071,2,58559.48,0.0
ITEM01112,ORD00642,PROD0309,3,84201.42,10.0
ITEM01113,ORD00732,PROD0039,3,45132.14,20.0
ITEM01114,ORD00768,PROD0188,2,29571.15,0.0
ITEM01115,ORD00903,PROD0284,3,25079.73,5.0
ITEM01116,ORD00363,PROD0427,3,81286.71,10.0
ITEM01117,ORD01386,PROD0259,-5,41814.02,0.0
ITEM01118,ORD01062,PROD0433,4,62624.79,25.0
ITEM01119,ORD01250,PROD0364,1,13667.22,0.0
ITEM01120,ORD00708,PROD0205,3,37131.58,10.0
ITEM01121,ORD00448,PROD0487,2,34450.19,0.0
ITEM01122,ORD00710,PROD0070,4,43754.05,50.0
ITEM01123,ORD01322,PROD0258,5,16095.89,15.0
ITEM01124,ORD01021,PROD0455,3,35062.56,0.0
ITEM01125,ORD00976,PROD0046,5,32313.83,0.0
ITEM01126,ORD01464,PROD0353,4,37617.15,0.0
ITEM01127,ORD01128,PROD0070,1,64771.65,5.0
ITEM01128,ORD00069,PROD0479,3,27679.25,0.0
ITEM01129,ORD01207,PROD0034,3,40950.56,40.0
ITEM01130,ORD00156,PROD0329,1,50623.16,0.0
ITEM01131,ORD00788,PROD0295,1,39113.82,15.0
ITEM01132,ORD00092,PROD0433,1,50407.28,50.0
ITEM01133,ORD00010,PROD0337,2,51237.24,10.0
ITEM01134,ORD00767,PROD0383,3,6151.9,0.0
ITEM01135,ORD00558,PROD0419,4,40136.78,0.0
ITEM01136,ORD01302,PROD0292,1,14166.9,0.0
ITEM01137,ORD00289,PROD0037,5,50548.18,5.0
ITEM01138,ORD00196,PROD0008,4,33789.27,0.0
ITEM01139,ORD01337,PROD0359,1,22072.19,25.0
ITEM01140,ORD00367,PROD0294,5,43066.44,20.0
ITEM01141,ORD00296,PROD0358,2,27133.46,20.0
ITEM01142,ORD00042,PROD0268,-5,45886.98,10.0
ITEM01143,ORD00464,PROD0110,4,57262.15,5.0
ITEM01144,ORD01073,PROD0305,4,3339.24,20.0
ITEM01145,ORD01171,PROD0212,1,43721.06,40.0
ITEM01146,ORD00277,PROD0407,2,62789.26,40.0
ITEM01147,ORD00765,PROD0104,5,65532.36,0.0
ITEM01148,ORD00168,PROD0462,1,10248.13,0.0
ITEM01149,ORD00720,PROD0171,3,14810.4,20.0
ITEM01150,ORD00465,PROD0340,2,12764.41,15.0
ITEM01151,ORD00222,PROD0036,3,38568.19,0.0
ITEM01152,ORD00561,PROD0452,3,65059.84,10.0
ITEM01153,ORD00534,PROD0269,2,18613.49,5.0
ITEM01154,ORD00378,PROD0471,5,53585.38,0.0
ITEM01155,ORD01116,PROD0442,5,39115.51,10.0
ITEM01156,ORD00850,PROD0382,2,33444.83,10.0
ITEM01157,ORD00629,PROD0113,3,42468.45,30.0
ITEM01158,ORD01083,PROD0477,2,6593.52,10.0
ITEM01159,ORD00192,PROD0496,2,49597.24,5.0
ITEM01160,ORD00500,PROD0409,3,40814.77,10.0
ITEM01161,ORD00590,PROD0071,3,62274.86,5.0
ITEM01162,ORD00567,PROD0229,3,83798.87,20.0
ITEM01163,ORD00912,PROD0202,5,54053.72,5.0
ITEM01164,ORD00458,PROD0041,4,67046.81,0.0
ITEM01165,ORD00284,PROD0290,1,36667.76,10.0
ITEM01166,ORD00972,PROD0277,3,42024.23,0.0
ITEM01167,ORD00781,PROD0253,3,71826.11,20.0
ITEM01168,ORD01281,PROD0342,1,5209.88,30.0
ITEM01169,ORD00794,PROD0052,1,30471.53,10.0
ITEM01170,ORD01048,PROD0260,1,67808.26,15.0
ITEM01171,ORD00193,PROD0352,3,5513.54,25.0
ITEM01172,ORD00920,PROD0361,4,87337.0,0.0
ITEM01173,ORD00621,PROD0360,1,27218.92,10.0
ITEM01174,ORD00288,PROD0318,2,17486.63,5.0
ITEM01175,ORD01434,PROD0471,1,84305.9,15.0
ITEM01176,ORD00433,PROD0001,2,78219.28,0.0
ITEM01177,ORD01098,PROD0462,5,7885.24,5.0
ITEM01178,ORD00368,PROD0493,2,22128.69,25.0
ITEM01179,ORD00448,PROD0389,1,33721.45,0.0
ITEM01180,ORD00399,PROD0057,2,34865.71,30.0
ITEM01181,ORD00331,PROD0178,5,60514.35,0.0
ITEM01182,ORD01065,PROD0325,3,752.58,0.0
ITEM01183,ORD01085,PROD0145,4,13794.48,0.0
ITEM01184,ORD01213,PROD0227,2,30243.43,10.0
ITEM01185,ORD00995,PROD0282,3,22080.99,20.0
ITEM01186,ORD00246,PROD0303,1,19674.71,30.0
ITEM01187,ORD00838,PROD0342,1,4643.78,0.0
ITEM01188,ORD01060,PROD0202,5,51566.86,0.0
ITEM01189,ORD00728,PROD0156,1,3903.27,0.0
ITEM01190,ORD00645,PROD0460,1,6719.67,0.0
ITEM01191,ORD00298,PROD0065,2,41756.67,10.0
ITEM01192,ORD00167,PROD0260,3,57415.2,0.0
ITEM01193,ORD00834,PROD0278,5,46734.23,30.0
ITEM01194,ORD01446,PROD0490,3,19543.81,30.0
ITEM01195,ORD00042,PROD0316,-5,26644.22,5.0
ITEM01196,ORD00742,PROD0390,3,63092.56,15.0
ITEM01197,ORD00935,PROD0175,3,55086.85,5.0
ITEM01198,ORD00975,PROD0018,4,34664.33,10.0
ITEM01199,ORD01245,PROD0296,1,45846.66,5.0
ITEM01200,ORD00666,PROD0220,5,11987.25,0.0
ITEM01201,ORD00573,PROD0280,4,23606.82,10.0
ITEM01202,ORD00441,PROD0023,2,32517.88,50.0
ITEM01203,ORD01396,PROD0257,2,28760.98,20.0
ITEM01204,ORD01303,PROD0490,2,19494.98,10.0
ITEM01205,ORD00170,PROD0148,3,7293.2,25.0
ITEM01206,ORD01006,PROD0011,4,22561.78,10.0
ITEM01207,ORD00057,PROD0389,2,34315.04,5.0
ITEM01208,ORD01370,PROD0005,3,53125.06,25.0
ITEM01209,ORD00349,PROD0038,4,34408.73,5.0
ITEM01210,ORD00919,PROD0067,2,80102.06,0.0
ITEM01211,ORD00715,PROD0236,2,68162.82,10.0
ITEM01212,ORD01268,PROD0322,5,24696.41,20.0
ITEM01213,ORD00131,PROD0077,2,21464.38,5.0
ITEM01214,ORD00646,PROD0439,1,43198.5,20.0
ITEM01215,ORD00977,PROD0017,4,69545.49,25.0
ITEM01216,ORD00278,PROD0024,1,1585.89,15.0
ITEM01217,ORD00118,PROD0492,4,8030.54,10.0
ITEM01218,ORD00081,PROD0125,1,52344.91,0.0
ITEM01219,ORD00751,PROD0202,2,56943.43,15.0
ITEM01220,ORD00974,PROD0004,3,31653.23,40.0
ITEM01221,ORD00046,PROD0473,3,24732.07,20.0
ITEM01222,ORD00351,PROD0289,5,14346.73,10.0
ITEM01223,ORD00756,PROD0439,2,58758.75,0.0
ITEM01224,ORD00213,PROD0304,4,76790.96,5.0
ITEM01225,ORD01432,PROD0203,2,4009.74,10.0
ITEM01226,ORD01342,PROD0412,1,55187.21,30.0
ITEM01227,ORD00569,PROD0073,3,41873.98,10.0
ITEM01228,ORD01078,PROD0040,4,7412.49,30.0
ITEM01229,ORD00109,PROD0356,1,10839.75,30.0
ITEM01230,ORD01304,PROD0059,3,52601.86,25.0
ITEM01231,ORD00744,PROD0116,5,63740.79,0.0
ITEM01232,ORD01350,PROD0097,2,58424.56,0.0
ITEM01233,ORD00459,PROD0408,2,8086.09,0.0
ITEM01234,ORD01135,PROD0465,1,30482.31,10.0
ITEM01235,ORD00826,PROD0466,1,19197.86,15.0
ITEM01236,ORD00905,PROD0290,1,34343.72,20.0
ITEM01237,ORD00215,PROD0258,5,19301.94,5.0
ITEM01238,ORD01469,PROD0282,5,30861.97,30.0
ITEM01239,ORD01097,PROD0292,4,20620.37,0.0
ITEM01240,ORD00923,PROD0354,5,16348.55,10.0
ITEM01241,ORD00045,PROD0363,3,17349.66,30.0
ITEM01242,ORD01082,PROD0246,5,8268.69,25.0
ITEM01243,ORD00264,PROD0035,4,6908.28,15.0
ITEM01244,ORD00284,PROD0080,5,25881.23,10.0
ITEM01245,ORD01318,PROD0089,3,17724.35,5.0
ITEM01246,ORD00592,PROD0452,1,49638.87,15.0
ITEM01247,ORD00958,PROD0264,4,22177.73,0.0
ITEM01248,ORD00354,PROD0028,2,53621.58,15.0
ITEM01249,ORD01249,PROD0275,2,41035.75,0.0
ITEM01250,ORD01294,PROD0485,3,2662.91,0.0
ITEM01251,ORD00414,PROD0143,3,2904.18,15.0
ITEM01252,ORD00656,PROD0375,5,32361.74,20.0
ITEM01253,ORD01170,PROD0034,3,52645.71,10.0
ITEM01254,ORD01236,PROD0364,1,10771.23,15.0
ITEM01255,ORD00759,PROD0377,1,40190.75,0.0
ITEM01256,ORD00564,PROD0325,1,508.03,0.0
ITEM01257,ORD00631,PROD0366,2,30738.45,25.0
ITEM01258,ORD00746,PROD0067,4,73194.35,5.0
ITEM01259,ORD00536,PROD0477,1,5033.06,0.0
ITEM01260,ORD00329,PROD0368,2,57225.26,10.0
ITEM01261,ORD00385,PROD0214,1,14311.36,10.0
ITEM01262,ORD01046,PROD0203,1,4490.22,5.0
ITEM01263,ORD01190,PROD0407,4,58690.61,10.0
ITEM01264,ORD01109,PROD0183,5,61805.13,0.0
ITEM01265,ORD00478,PROD0276,1,49623.18,15.0
ITEM01266,ORD00364,PROD0334,-5,37396.65,0.0
ITEM01267,ORD01161,PROD0350,1,39900.21,10.0
ITEM01268,ORD01164,PROD0194,1,27096.82,25.0
ITEM01269,ORD01202,PROD0082,5,28913.59,0.0
ITEM01270,ORD00032,PROD0484,3,82009.88,0.0
ITEM01271,ORD00523,PROD0495,3,13280.38,0.0
ITEM01272,ORD01285,PROD0199,2,5675.9,10.0
ITEM01273,ORD00990,PROD0411,1,72088.52,10.0
ITEM01274,ORD01254,PROD0008,3,47595.05,10.0
ITEM01275,ORD01452,PROD0454,4,64048.28,25.0
ITEM01276,ORD00500,PROD0465,1,23049.99,5.0
ITEM01277,ORD00682,PROD0359,2,17356.23,0.0
ITEM01278,ORD00026,PROD0263,3,41202.55,5.0
ITEM01279,ORD01250,PROD0156,3,3526.11,5.0
ITEM01280,ORD01389,PROD0019,4,63477.15,5.0
ITEM01281,ORD01085,PROD0101,5,43061.29,20.0
ITEM01282,ORD00463,PROD0368,4,58478.41,5.0
ITEM01283,ORD00503,PROD0155,4,19257.08,0.0
ITEM01284,ORD00502,PROD0098,2,48392.2,5.0
ITEM01285,ORD00460,PROD0223,1,3634.03,0.0
ITEM01286,ORD01457,PROD0496,2,48524.12,20.0
ITEM01287,ORD00984,PROD0341,3,22182.56,40.0
ITEM01288,ORD00244,PROD0285,3,14660.95,15.0
ITEM01289,ORD00835,PROD0052,5,26639.07,15.0
ITEM01290,ORD00226,PROD0489,4,14014.85,40.0
ITEM01291,ORD00504,PROD0305,5,4916.64,0.0
ITEM01292,ORD01092,PROD0319,2,15532.18,15.0
ITEM01293,ORD01344,PROD0371,1,42886.17,15.0
ITEM01294,ORD01466,PROD0293,3,19076.5,0.0
ITEM01295,ORD00762,PROD0287,2,44647.85,30.0
ITEM01296,ORD00700,PROD0369,3,74244.86,40.0
ITEM01297,ORD01400,PROD0499,3,88271.37,15.0
ITEM01298,ORD00562,PROD0187,2,58892.48,0.0
ITEM01299,ORD01038,PROD0487,1,38525.9,25.0
ITEM01300,ORD01428,PROD0124,3,18882.0,25.0
ITEM01301,ORD01111,PROD0271,1,55396.88,5.0
ITEM01302,ORD00273,PROD0369,4,50410.52,20.0
ITEM01303,ORD01179,PROD0200,5,56256.98,15.0
ITEM01304,ORD00257,PROD0256,4,19744.08,10.0
ITEM01305,ORD01347,PROD0365,3,66186.7,20.0
ITEM01306,ORD01039,PROD0483,3,18654.29,40.0
ITEM01307,ORD00299,PROD0185,4,79279.22,5.0
ITEM01308,ORD00242,PROD0242,3,89856.08,5.0
ITEM01309,ORD01100,PROD0477,5,7294.05,5.0
ITEM01310,ORD00827,PROD0414,2,53326.35,30.0
ITEM01311,ORD00569,PROD0065,3,25067.15,0.0
ITEM01312,ORD00192,PROD0012,1,12528.43,10.0
ITEM01313,ORD00998,PROD0474,5,44060.11,30.0
ITEM01314,ORD00156,PROD0157,3,72062.26,0.0
ITEM01315,ORD00930,PROD0205,3,46904.33,20.0
ITEM01316,ORD00149,PROD0191,4,49098.74,5.0
ITEM01317,ORD00365,PROD0229,2,57562.28,0.0
ITEM01318,ORD01169,PROD0446,2,73011.32,0.0
ITEM01319,ORD00143,PROD0398,1,34950.98,0.0
ITEM01320,ORD01118,PROD0198,3,9840.45,0.0
ITEM01321,ORD00136,PROD0342,5,5123.57,10.0
ITEM01322,ORD00606,PROD0127,2,75068.97,40.0
ITEM01323,ORD00016,PROD0419,3,25693.91,30.0
ITEM01324,ORD00636,PROD0110,1,53212.17,10.0
ITEM01325,ORD00657,PROD0212,4,30556.38,0.0
ITEM01326,ORD00389,PROD0493,1,36902.77,0.0
ITEM01327,ORD00229,PROD0331,1,37296.99,10.0
ITEM01328,ORD00994,PROD0272,2,45733.75,0.0
ITEM01329,ORD00331,PROD0062,5,39313.13,10.0
ITEM01330,ORD00346,PROD0470,3,22527.8,5.0
ITEM01331,ORD00910,PROD0108,3,34181.1,20.0
ITEM01332,ORD00741,PROD0091,5,52515.63,20.0
ITEM01333,ORD01484,PROD0133,4,49176.51,0.0
ITEM01334,ORD00230,PROD0255,2,11273.63,25.0
ITEM01335,ORD00729,PROD0479,1,32000.22,15.0
ITEM01336,ORD00597,PROD0211,2,16412.5,0.0
ITEM01337,ORD00985,PROD0228,2,57021.44,10.0
ITEM01338,ORD00882,PROD0205,4,49137.91,0.0
ITEM01339,ORD00181,PROD0240,3,18161.42,30.0
ITEM01340,ORD00893,PROD0331,3,40072.59,25.0
ITEM01341,ORD00229,PROD0417,5,17704.14,0.0
ITEM01342,ORD01286,PROD0475,3,73842.94,15.0
ITEM01343,ORD00086,PROD0338,1,87148.33,0.0
ITEM01344,ORD00610,PROD0078,2,41639.41,20.0
ITEM01345,ORD00832,PROD0034,3,49023.98,10.0
ITEM01346,ORD00213,PROD0434,1,7334.25,10.0
ITEM01347,ORD01112,PROD0310,5,35728.5,15.0
ITEM01348,ORD01438,PROD0064,2,23385.06,20.0
ITEM01349,ORD01088,PROD0271,1,65329.72,10.0
ITEM01350,ORD00788,PROD0085,2,40229.29,0.0
ITEM01351,ORD00467,PROD0194,3,23927.85,20.0
ITEM01352,ORD00862,PROD0266,2,58866.19,30.0
ITEM01353,ORD01263,PROD0014,2,29113.72,10.0
ITEM01354,ORD00721,PROD0324,2,54640.61,5.0
ITEM01355,ORD01470,PROD0369,5,54042.31,5.0
ITEM01356,ORD00867,PROD0458,2,51968.72,30.0
ITEM01357,ORD00771,PROD0076,4,9213.63,0.0
ITEM01358,ORD00623,PROD0316,5,17750.24,15.0
ITEM01359,ORD01263,PROD0090,3,15061.96,25.0
ITEM01360,ORD00822,PROD0354,2,23857.91,20.0
ITEM01361,ORD01099,PROD0116,4,44379.21,10.0
ITEM01362,ORD01328,PROD0260,1,49173.12,10.0
ITEM01363,ORD01121,PROD0047,5,88817.5,40.0
ITEM01364,ORD01201,PROD0024,4,1743.08,15.0
ITEM01365,ORD00242,PROD0404,5,27214.9,25.0
ITEM01366,ORD00571,PROD0425,4,50023.78,0.0
ITEM01367,ORD00821,PROD0008,2,47325.46,5.0
ITEM01368,ORD00562,PROD0182,5,9850.75,0.0
ITEM01369,ORD00939,PROD0493,5,30818.75,15.0
ITEM01370,ORD00665,PROD0094,4,37748.76,15.0
ITEM01371,ORD01316,PROD0432,3,49283.62,10.0
ITEM01372,ORD00914,PROD0133,4,66226.42,0.0
ITEM01373,ORD00567,PROD0227,2,31026.36,0.0
ITEM01374,ORD00634,PROD0497,2,66162.88,0.0
ITEM01375,ORD00017,PROD0083,5,33800.76,0.0
ITEM01376,ORD00379,PROD0055,3,1395.39,0.0
ITEM01377,ORD00184,PROD0079,5,2041.6,0.0
ITEM01378,ORD00520,PROD0418,2,39317.05,0.0
ITEM01379,ORD00215,PROD0491,1,63104.43,5.0
ITEM01380,ORD00123,PROD0421,3,29475.06,0.0
ITEM01381,ORD01012,PROD0336,4,12448.5,0.0
ITEM01382,ORD00599,PROD0460,4,6931.66,25.0
ITEM01383,ORD00203,PROD0126,1,46120.97,10.0
ITEM01384,ORD00441,PROD0140,4,34555.77,0.0
ITEM01385,ORD01323,PROD0424,4,16690.09,15.0
ITEM01386,ORD00753,PROD0118,3,64004.82,20.0
ITEM01387,ORD00895,PROD0335,2,64064.72,0.0
ITEM01388,ORD01162,PROD0338,4,50918.9,0.0
ITEM01389,ORD00443,PROD0339,3,31857.7,15.0
ITEM01390,ORD00166,PROD0118,4,55154.38,15.0
ITEM01391,ORD00689,PROD0198,3,9402.83,20.0
ITEM01392,ORD00885,PROD0024,-3,1591.32,10.0
ITEM01393,ORD01287,PROD0410,1,51239.78,5.0
ITEM01394,ORD00460,PROD0220,3,12179.02,0.0
