customer_id,customer_name,city,segment,gender,signup_date,status
C00871,Customer_871,Ahmedabad,Gold,Other,2024-04-28,active
C00872,Customer_872,Ahmedabad,Platinum,Other,2025-08-07,inactive
C00873,Customer_873,Ahmedabad,Gold,F,2024-01-14,active
C00874,Customer_874,Jaipur,Platinum,M,2024-02-24,active
C00875,Customer_875,Bengaluru,Gold,M,2024-10-20,active
C00876,Customer_876,Mumbai,Regular,Other,2024-10-29,active
C00877,Customer_877,Ahmedabad,Regular,F,2025-04-08,active
C00878,Customer_878,Gurugram,Silver,Other,2025-10-24,inactive
C00879,Customer_879,Bengaluru,Gold,Other,2025-11-11,active
C00880,Customer_880,Chennai,Platinum,F,2025-12-02,active
C00881,Customer_881,Ahmedabad,Regular,M,2024-09-14,active
C00882,Customer_882,Gurugram,Platinum,M,2025-10-10,active
C00883,Customer_883,Gurugram,Silver,Other,2024-07-17,active
C00884,Customer_884,Kolkata,Silver,Other,2024-03-17,active
C00885,Customer_885,Mumbai,Regular,F,2024-02-11,inactive
C00886,Customer_886,Hyderabad,Gold,M,2024-06-13,active
C00887,Customer_887,Jaipur,Gold,F,2025-12-27,active
C00888,Customer_888,Jaipur,Silver,F,2025-09-03,active
C00889,Customer_889,Gurugram,Gold,F,2025-08-09,active
C00890,Customer_890,Delhi,Gold,Other,2024-08-13,active
C00891,Customer_891,Ahmedabad,Regular,Other,2024-06-12,inactive
C00892,Customer_892,,Platinum,M,2024-12-23,active
C00893,Customer_893,Bengaluru,Gold,F,2025-01-04,active
C00894,Customer_894,Bengaluru,Platinum,Other,2025-10-26,active
C00895,Customer_895,Delhi,Gold,F,2024-09-03,active
C00896,Customer_896,Jaipur,Gold,F,2024-04-26,inactive
C00897,Customer_897,Hyderabad,Gold,M,2025-06-13,active
C00898,Customer_898,Ahmedabad,Platinum,F,2024-02-14,active
C00899,Customer_899,Bengaluru,Gold,Other,2024-03-25,active
C00900,Customer_900,Mumbai,Regular,Other,2024-03-08,active
C00901,Customer_901,Bengaluru,Platinum,M,2024-07-29,inactive
C00902,Customer_902,Delhi,Silver,M,2025-04-15,active
C00903,Customer_903,Jaipur,Regular,M,2024-02-25,active
C00904,Customer_904,Hyderabad,Regular,Other,2024-08-21,active
C00905,Customer_905,Chennai,Platinum,F,2025-10-07,inactive
C00906,Customer_906,Chennai,Gold,M,2025-02-02,active
C00907,Customer_907,Ahmedabad,Regular,Other,2026-01-07,active
C00908,Customer_908,Gurugram,Regular,Other,2024-03-15,active
C00909,Customer_909,Ahmedabad,Regular,F,2025-12-03,active
C00910,Customer_910,Gurugram,Regular,F,2025-03-24,inactive
C00911,Customer_911,Chennai,Regular,F,2024-06-09,active
C00912,Customer_912,Mumbai,Platinum,Other,2024-10-29,active
C00913,Customer_913,Hyderabad,Gold,M,2025-07-20,active
C00914,Customer_914,Delhi,Regular,M,2025-08-09,inactive
C00915,Customer_915,Ahmedabad,Regular,F,2024-08-03,active
C00916,Customer_916,Bengaluru,Platinum,Other,2025-06-08,active
C00917,Customer_917,,Silver,M,2025-09-23,active
C00918,Customer_918,Bengaluru,Regular,M,2025-11-18,active
C00919,Customer_919,Ahmedabad,Platinum,Other,2025-07-16,active
C00920,Customer_920,Hyderabad,Regular,F,2024-04-10,active
C00921,Customer_921,Gurugram,Platinum,F,2024-12-31,active
C00922,Customer_922,Bengaluru,Regular,F,2025-09-26,active
C00923,Customer_923,Bengaluru,Gold,F,2025-04-06,active
C00924,Customer_924,,Gold,Other,2025-08-21,active
C00925,Customer_925,Gurugram,Gold,F,2025-03-14,active
C00926,Customer_926,Jaipur,Gold,M,2024-08-14,inactive
C00927,Customer_927,Hyderabad,Gold,M,2025-11-26,active
C00928,Customer_928,Kolkata,Platinum,F,2025-01-02,active
C00929,Customer_929,Kolkata,Regular,M,2025-10-23,active
C00930,Customer_930,Hyderabad,Silver,Other,2024-07-20,active
C00931,Customer_931,Delhi,Regular,M,2025-06-03,active
C00932,Customer_932,Gurugram,Platinum,Other,2024-08-05,active
C00933,Customer_933,,Gold,Other,2025-07-06,inactive
C00934,Customer_934,Mumbai,Gold,F,2024-08-16,active
C00935,Customer_935,Mumbai,Platinum,Other,2025-06-06,active
C00936,Customer_936,Chennai,Gold,Other,2024-01-11,active
C00937,Customer_937,Gurugram,Silver,Other,2024-05-23,inactive
C00938,Customer_938,Mumbai,Silver,Other,2025-08-02,active
C00939,Customer_939,Kolkata,Gold,M,2024-08-12,inactive
C00940,Customer_940,Bengaluru,Regular,F,2025-01-13,active
C00941,Customer_941,Jaipur,Silver,Other,2025-01-04,inactive
C00942,Customer_942,Kolkata,Platinum,M,2024-02-10,active
C00943,Customer_943,Delhi,Gold,Other,2024-09-26,active
C00944,Customer_944,Chennai,Platinum,F,2025-08-24,active
C00945,Customer_945,Ahmedabad,Gold,F,2024-08-16,inactive
C00946,Customer_946,Pune,Gold,F,2025-05-08,active
C00947,Customer_947,Ahmedabad,Silver,F,2024-06-18,active
C00948,Customer_948,Delhi,Gold,M,2024-06-02,active
C00949,Customer_949,Mumbai,Gold,Other,2026-01-04,active
C00950,Customer_950,Bengaluru,Platinum,F,2026-01-07,active
C00951,Customer_951,Kolkata,Platinum,F,2024-08-03,active
C00952,Customer_952,Chennai,Regular,M,2024-02-14,active
C00953,Customer_953,Gurugram,Silver,M,2025-10-06,active
C00954,Customer_954,Gurugram,Silver,M,2024-06-19,active
C00955,Customer_955,Mumbai,Platinum,Other,2025-07-31,active
C00956,Customer_956,Hyderabad,Regular,M,31-31-2025,inactive
C00957,Customer_957,Kolkata,Silver,M,2025-02-24,active
C00958,Customer_958,Gurugram,Silver,Other,2025-11-06,active
C00959,Customer_959,Mumbai,Gold,F,2025-09-02,active
C00960,Customer_960,Bengaluru,Platinum,F,2024-05-15,active
C00961,Customer_961,Jaipur,Silver,Other,2025-05-31,inactive
C00962,Customer_962,Mumbai,Regular,M,2025-05-02,active
C00963,Customer_963,Ahmedabad,Regular,M,2025-05-08,active
C00964,Customer_964,Gurugram,Regular,Other,2025-10-26,inactive
C00965,Customer_965,Ahmedabad,Platinum,F,2024-02-14,inactive
C00966,Customer_966,Bengaluru,Platinum,F,2024-12-24,active
C00967,Customer_967,Chennai,Silver,F,2025-05-03,active
C00968,Customer_968,Delhi,Gold,Other,2025-07-10,inactive
C00969,Customer_969,Hyderabad,Silver,M,2025-12-27,active
C00970,Customer_970,Gurugram,Regular,Other,2024-01-08,inactive
C00971,Customer_971,Bengaluru,Gold,F,2025-01-05,active
C00972,Customer_972,Mumbai,Platinum,Other,2025-08-22,active
C00973,Customer_973,Hyderabad,Platinum,Other,2025-01-09,active
C00974,Customer_974,Chennai,Silver,F,2025-07-19,inactive
C00975,Customer_975,Mumbai,Gold,Other,2025-07-22,inactive
C00976,Customer_976,Hyderabad,Gold,Other,2024-12-18,inactive
C00977,Customer_977,Mumbai,Regular,Other,2024-08-23,inactive
C00978,Customer_978,Mumbai,Regular,M,2025-06-04,inactive
C00979,Customer_979,Pune,Regular,M,2025-02-02,active
C00980,Customer_980,Delhi,Silver,F,2025-09-06,inactive
C00981,Customer_981,Delhi,Regular,F,2024-08-15,active
C00982,Customer_982,Delhi,Regular,Other,2025-01-28,inactive
C00983,Customer_983,Gurugram,Gold,Other,2025-09-03,active
C00984,Customer_984,Mumbai,Platinum,F,2024-01-11,active
C00985,Customer_985,Ahmedabad,Gold,M,2024-02-04,active
C00986,Customer_986,Gurugram,Silver,Other,2024-02-06,active
C00987,Customer_987,Bengaluru,Regular,M,2024-03-29,active
C00988,Customer_988,Chennai,Gold,Other,2025-02-08,inactive
C00989,Customer_989,Gurugram,Silver,Other,2024-01-16,active
C00990,Customer_990,Delhi,Gold,Other,2025-07-26,active
C00991,Customer_991,Pune,Gold,M,2025-09-12,active
C00992,Customer_992,Kolkata,Platinum,Other,2024-01-05,active
C00993,Customer_993,Mumbai,Platinum,Other,2024-04-19,active
C00994,Customer_994,Ahmedabad,Gold,F,2024-04-29,active
C00995,Customer_995,Ahmedabad,Gold,Other,2025-03-29,inactive
C00996,Customer_996,Gurugram,Platinum,M,2024-12-13,inactive
C00997,Customer_997,Kolkata,Regular,F,2024-04-29,active
C00998,Customer_998,Delhi,Platinum,Other,2024-08-13,active
C00999,Customer_999,Pune,Platinum,F,2025-06-12,active
C01000,Customer_1000,Hyderabad,Silver,F,2024-04-05,inactive
C01001,Customer_1001,Pune,Regular,Other,2024-07-01,inactive
C01002,Customer_1002,Pune,Gold,M,2025-08-10,active
C01003,Customer_1003,Mumbai,Silver,F,2026-01-24,active
C01004,Customer_1004,Bengaluru,Silver,F,2024-07-30,active
C01005,Customer_1005,Bengaluru,Silver,Other,2024-12-30,active
C01006,Customer_1006,Delhi,Regular,M,31-31-2025,inactive
C01007,Customer_1007,Gurugram,Regular,Other,2024-02-13,inactive
C01008,Customer_1008,Pune,Gold,F,2025-08-11,active
C01009,Customer_1009,Kolkata,Silver,Other,2024-10-13,inactive
C01010,Customer_1010,Bengaluru,Silver,M,2025-06-22,inactive
C01011,Customer_1011,Kolkata,Regular,Other,2024-12-21,inactive
C01012,Customer_1012,Mumbai,Platinum,M,2025-12-16,inactive
C01013,Customer_1013,Pune,Regular,M,2025-11-21,active
C01014,Customer_1014,Chennai,Regular,F,2025-01-05,active
C01015,Customer_1015,Mumbai,Gold,M,2024-10-02,inactive
C01016,Customer_1016,Gurugram,Gold,F,2024-07-07,inactive
C01017,Customer_1017,Chennai,Silver,F,2025-12-18,active
C01018,Customer_1018,Pune,Platinum,F,2025-04-06,active
C01019,Customer_1019,Gurugram,Silver,Other,2025-12-03,active
C01020,Customer_1020,Delhi,Gold,M,2025-07-22,inactive
C01021,Customer_1021,Chennai,Silver,M,2026-01-26,active
C01022,Customer_1022,Kolkata,Regular,M,31-31-2025,inactive
C01023,Customer_1023,Mumbai,Gold,F,2024-11-03,active
C01024,Customer_1024,Ahmedabad,Regular,F,2024-04-11,active
C01025,Customer_1025,Jaipur,Silver,F,2025-05-02,active
C01026,Customer_1026,Kolkata,Gold,F,2025-01-04,active
C01027,Customer_1027,Ahmedabad,Gold,F,2024-01-21,inactive
C01028,Customer_1028,Delhi,Gold,Other,2025-09-12,active
C01029,Customer_1029,Gurugram,Silver,F,2024-12-29,active
C01030,Customer_1030,Ahmedabad,Platinum,Other,2025-04-02,active
C01031,Customer_1031,Chennai,Gold,F,2025-10-08,active
C01032,Customer_1032,Mumbai,Gold,F,2025-10-08,inactive
C01033,Customer_1033,Delhi,Regular,M,2024-12-17,active
C01034,Customer_1034,Pune,Gold,Other,2024-10-25,active
C01035,Customer_1035,,Platinum,F,2025-03-31,active
C01036,Customer_1036,Gurugram,Platinum,F,2024-06-20,active
C01037,Customer_1037,Jaipur,Silver,Other,2024-08-28,active
C01038,Customer_1038,Delhi,Silver,M,2025-02-10,active
C01039,Customer_1039,Delhi,Regular,F,2025-07-15,active
C01040,Customer_1040,Jaipur,Platinum,Other,2024-03-26,active
C01041,Customer_1041,Hyderabad,Silver,M,2025-11-01,inactive
C01042,Customer_1042,Hyderabad,Silver,M,2026-01-25,active
C01043,Customer_1043,Kolkata,Silver,M,2025-06-23,active
C01044,Customer_1044,Jaipur,Regular,Other,2024-12-31,active
C01045,Customer_1045,Kolkata,Platinum,Other,2024-10-05,inactive
C01046,Customer_1046,Mumbai,Silver,Other,2025-09-03,inactive
C01047,Customer_1047,Gurugram,Platinum,Other,2025-10-17,active
C01048,Customer_1048,Pune,Platinum,Other,2024-08-20,active
C01049,Customer_1049,Kolkata,Gold,F,2025-02-26,active
C01050,Customer_1050,Mumbai,Gold,M,2024-01-01,active
C01051,Customer_1051,Pune,Gold,F,2025-07-01,active
C01052,Customer_1052,Kolkata,Platinum,F,2024-01-10,inactive
C01053,Customer_1053,Hyderabad,Silver,M,2025-07-15,active
C01054,Customer_1054,Bengaluru,Platinum,Other,2025-03-23,inactive
C01055,Customer_1055,Bengaluru,Silver,Other,2026-01-24,inactive
C01056,Customer_1056,Chennai,Silver,F,2024-03-22,inactive
C01057,Customer_1057,Bengaluru,Gold,F,2025-10-26,active
C01058,Customer_1058,Chennai,Silver,M,2024-07-05,active
C01059,Customer_1059,Hyderabad,Regular,Other,2025-04-11,inactive
C01060,Customer_1060,Hyderabad,Platinum,M,2024-11-24,active
C01061,Customer_1061,Mumbai,Regular,Other,2024-01-23,active
C01062,Customer_1062,Delhi,Gold,F,2024-05-08,inactive
C01063,Customer_1063,Jaipur,Silver,M,2024-06-03,active
C01064,Customer_1064,Kolkata,Silver,F,2025-03-06,active
C01065,Customer_1065,,Gold,F,2025-12-14,active
C01066,Customer_1066,Pune,Regular,M,2024-02-27,active
C01067,Customer_1067,Chennai,Regular,Other,2025-04-26,active
C01068,Customer_1068,Bengaluru,Gold,F,2024-01-13,active
C01069,Customer_1069,Bengaluru,Platinum,F,2024-09-10,active
C01070,Customer_1070,Bengaluru,Platinum,Other,2024-04-06,active
C01071,Customer_1071,Kolkata,Platinum,Other,2024-11-15,active
C01072,Customer_1072,Mumbai,Regular,Other,2025-07-16,active
C01073,Customer_1073,Hyderabad,Platinum,Other,2024-11-01,active
C01074,Customer_1074,Pune,Regular,Other,2024-08-11,active
C01075,Customer_1075,Bengaluru,Platinum,F,2024-01-16,active
C01076,Customer_1076,Hyderabad,Regular,F,2024-09-05,active
C01077,Customer_1077,Jaipur,Platinum,Other,2025-09-02,active
C01078,Customer_1078,Pune,Regular,M,2024-06-10,inactive
C01079,Customer_1079,Delhi,Gold,Other,2024-03-02,active
C01080,Customer_1080,Pune,Silver,Other,2025-07-03,active
C01081,Customer_1081,Mumbai,Platinum,M,2024-11-20,active
C01082,Customer_1082,Kolkata,Silver,M,2025-12-06,inactive
C01083,Customer_1083,Pune,Silver,F,2024-02-10,inactive
C01084,Customer_1084,Kolkata,Gold,Other,2025-12-14,inactive
C01085,Customer_1085,Bengaluru,Silver,Other,2024-12-22,active
C01086,Customer_1086,Kolkata,Gold,Other,2025-07-21,active
C01087,Customer_1087,Delhi,Silver,F,2024-10-29,active
C01088,Customer_1088,Ahmedabad,Gold,F,2024-01-01,inactive
C01089,Customer_1089,Mumbai,Regular,Other,2025-01-07,active
C01090,Customer_1090,Pune,Regular,Other,2025-07-05,inactive
C01091,Customer_1091,Bengaluru,Platinum,Other,2024-06-06,active
C01092,Customer_1092,Pune,Platinum,Other,2024-11-25,active
C01093,Customer_1093,Delhi,Regular,M,2024-05-12,active
C01094,Customer_1094,Jaipur,Silver,M,2025-05-12,active
C01095,Customer_1095,Delhi,Regular,Other,2025-10-19,inactive
C01096,Customer_1096,Kolkata,Gold,M,2025-01-10,active
C01097,Customer_1097,Gurugram,Regular,M,2024-08-01,inactive
C01098,Customer_1098,Delhi,Platinum,Other,2024-03-03,active
C01099,Customer_1099,Ahmedabad,Platinum,F,2025-12-26,active
C01100,Customer_1100,Gurugram,Gold,Other,2024-02-11,active
C01101,Customer_1101,Hyderabad,Regular,M,2025-06-15,active
C01102,Customer_1102,Delhi,Silver,Other,2025-01-29,active
C01103,Customer_1103,Bengaluru,Silver,Other,2025-10-02,active
C01104,Customer_1104,,Platinum,Other,2024-04-18,active
C01105,Customer_1105,Kolkata,Platinum,M,2024-06-19,active
C01106,Customer_1106,Ahmedabad,Platinum,Other,2024-12-11,active
C01107,Customer_1107,Ahmedabad,Platinum,F,2024-11-18,active
C01108,Customer_1108,Pune,Platinum,Other,2025-03-16,active
C01109,Customer_1109,Gurugram,Silver,Other,2025-07-12,active
C01110,Customer_1110,Chennai,Gold,F,2025-04-08,inactive
C01111,Customer_1111,Chennai,Regular,Other,2024-02-05,active
C01112,Customer_1112,Gurugram,Regular,Other,2024-05-18,active
C01113,Customer_1113,Jaipur,Gold,M,2024-08-07,active
C01114,Customer_1114,Jaipur,Gold,Other,2025-06-07,active
C01115,Customer_1115,,Regular,F,2024-12-30,active
C01116,Customer_1116,Mumbai,Gold,F,2025-08-19,active
C01117,Customer_1117,Bengaluru,Gold,F,2024-04-04,inactive
C01118,Customer_1118,Gurugram,Silver,Other,2024-03-20,active
C01119,Customer_1119,Kolkata,Silver,F,2025-12-07,active
C01120,Customer_1120,Gurugram,Gold,M,2026-01-18,inactive
C01121,Customer_1121,Delhi,Regular,F,2024-12-22,inactive
C01122,Customer_1122,Chennai,Regular,M,2025-10-30,active
C01123,Customer_1123,Chennai,Regular,F,2025-06-20,active
C01124,Customer_1124,Pune,Silver,F,2025-05-29,active
C01125,Customer_1125,,Regular,Other,2026-01-19,inactive
C01126,Customer_1126,Kolkata,Regular,M,2025-03-18,active
C01127,Customer_1127,Chennai,Silver,M,2024-12-10,active
C01128,Customer_1128,Kolkata,Regular,Other,2025-02-12,active
C01129,Customer_1129,Delhi,Platinum,Other,2025-03-20,active
C01130,Customer_1130,Mumbai,Platinum,Other,2024-07-21,inactive
C01131,Customer_1131,Chennai,Silver,Other,2025-09-22,active
C01132,Customer_1132,,Regular,F,2025-03-16,active
C01133,Customer_1133,Gurugram,Regular,M,2025-11-18,inactive
C01134,Customer_1134,Chennai,Gold,F,2024-07-14,active
C01135,Customer_1135,Pune,Regular,F,2024-06-22,active
C01136,Customer_1136,Gurugram,Platinum,Other,2024-05-29,inactive
C01137,Customer_1137,Jaipur,Silver,M,2025-12-02,active
C01138,Customer_1138,Mumbai,Regular,M,2026-01-27,active
C01139,Customer_1139,Bengaluru,Silver,F,2024-01-15,active
C01140,Customer_1140,Delhi,Gold,F,2025-04-27,active
C01141,Customer_1141,Pune,Silver,Other,2025-07-04,active
C01142,Customer_1142,Bengaluru,Gold,Other,2025-05-09,active
C01143,Customer_1143,Jaipur,Platinum,Other,2025-11-10,active
C01144,Customer_1144,Hyderabad,Silver,M,2024-10-17,active
C01145,Customer_1145,Gurugram,Gold,M,2025-04-21,active
C01146,Customer_1146,Delhi,Platinum,Other,2024-10-04,active
C01147,Customer_1147,Delhi,Regular,F,2025-10-26,inactive
C01148,Customer_1148,Bengaluru,Platinum,Other,2025-12-27,active
C01149,Customer_1149,Pune,Platinum,Other,2025-06-28,active
C01150,Customer_1150,Mumbai,Silver,Other,2025-04-13,active
C01151,Customer_1151,Jaipur,Silver,Other,2024-11-08,active
C01152,Customer_1152,Kolkata,Platinum,Other,2024-06-09,active
C01153,Customer_1153,Pune,Gold,F,2025-10-02,active
C01154,Customer_1154,Bengaluru,Gold,M,2025-10-02,active
C01155,Customer_1155,Chennai,Regular,Other,2024-10-13,active
C01156,Customer_1156,Mumbai,Gold,F,2025-11-03,active
C01157,Customer_1157,Delhi,Platinum,Other,31-31-2025,active
C01158,Customer_1158,Chennai,Silver,Other,2024-06-05,inactive
C01159,Customer_1159,Hyderabad,Gold,F,2025-07-09,active
C01160,Customer_1160,Bengaluru,Silver,Other,2025-07-08,active
C01161,Customer_1161,Mumbai,Gold,Other,2025-12-23,active
C01162,Customer_1162,Chennai,Silver,Other,2025-08-01,active
C01163,Customer_1163,Pune,Regular,Other,2025-06-29,active
C01164,Customer_1164,Mumbai,Gold,M,2026-01-14,active
C01165,Customer_1165,Pune,Platinum,F,2024-11-06,inactive
C01166,Customer_1166,Hyderabad,Silver,M,2024-04-19,active
C01167,Customer_1167,Mumbai,Regular,Other,2025-09-23,active
C01168,Customer_1168,Gurugram,Silver,Other,2024-08-25,active
C01169,Customer_1169,Jaipur,Gold,M,2025-12-05,inactive
C01170,Customer_1170,Mumbai,Platinum,Other,2025-10-27,active
C01171,Customer_1171,Mumbai,Platinum,F,31-31-2025,active
C01172,Customer_1172,Mumbai,Silver,M,2024-02-03,inactive
C01173,Customer_1173,Jaipur,Gold,F,2024-08-15,active
C01174,Customer_1174,Bengaluru,Regular,M,2025-03-25,inactive
C01175,Customer_1175,Pune,Platinum,M,2025-03-13,inactive
C01176,Customer_1176,Jaipur,Platinum,Other,2024-11-16,inactive
C01177,Customer_1177,Gurugram,Regular,Other,2024-04-21,inactive
C01178,Customer_1178,Kolkata,Regular,M,2025-06-15,inactive
C01179,Customer_1179,Jaipur,Platinum,Other,2025-10-07,active
C01180,Customer_1180,,Gold,F,2025-02-11,active
C01181,Customer_1181,Hyderabad,Platinum,M,2025-03-08,active
C01182,Customer_1182,Gurugram,Regular,Other,2025-06-13,active
C01183,Customer_1183,Kolkata,Platinum,M,2026-01-09,active
C01184,Customer_1184,Mumbai,Silver,F,2025-02-27,active
C01185,Customer_1185,Kolkata,Regular,M,2025-04-09,active
C01186,Customer_1186,Kolkata,Regular,F,2024-11-27,active
C01187,Customer_1187,Delhi,Regular,M,2025-12-24,inactive
C01188,Customer_1188,Pune,Regular,Other,2025-12-25,inactive
C01189,Customer_1189,Ahmedabad,Silver,F,2025-07-17,inactive
C01190,Customer_1190,Jaipur,Silver,F,2025-08-02,active
C01191,Customer_1191,Mumbai,Silver,M,2025-12-30,active
C01192,Customer_1192,Chennai,Gold,F,2026-01-17,inactive
C01193,Customer_1193,Hyderabad,Silver,M,2024-05-14,active
C01194,Customer_1194,Jaipur,Gold,M,2025-04-14,inactive
C01195,Customer_1195,Kolkata,Regular,Other,2025-05-20,active
C01196,Customer_1196,Bengaluru,Platinum,F,2025-02-23,inactive
C01197,Customer_1197,Delhi,Regular,M,2025-07-14,active
C01198,Customer_1198,Gurugram,Silver,M,2024-07-08,active
C01199,Customer_1199,Jaipur,Gold,M,2024-05-28,active
C01200,Customer_1200,Gurugram,Gold,F,2024-03-30,active
C01201,Customer_1201,Delhi,Platinum,M,2024-06-14,active
C01202,Customer_1202,Gurugram,Silver,F,2025-08-15,active
C01203,Customer_1203,Jaipur,Regular,F,2024-11-26,active
C01204,Customer_1204,Chennai,Regular,F,2025-07-17,active
C01205,Customer_1205,Hyderabad,Platinum,M,2024-05-04,active
C01206,Customer_1206,Pune,Platinum,Other,2024-08-02,active
C01207,Customer_1207,Gurugram,Regular,M,2025-08-08,active
C01208,Customer_1208,Kolkata,Gold,F,2025-09-15,active
C01209,Customer_1209,Hyderabad,Gold,M,2025-09-21,inactive
C01210,Customer_1210,Ahmedabad,Platinum,F,2024-07-03,active
C01211,Customer_1211,Hyderabad,Silver,M,2024-05-01,active
C01212,Customer_1212,Kolkata,Regular,Other,2024-07-31,inactive
C01213,Customer_1213,Chennai,Regular,F,2024-12-24,active
C01214,Customer_1214,Jaipur,Silver,Other,2024-10-15,active
C01215,Customer_1215,Delhi,Gold,F,2025-06-02,active
C01216,Customer_1216,Jaipur,Regular,Other,2024-12-07,active
C01217,Customer_1217,Chennai,Regular,M,2024-07-17,active
C01218,Customer_1218,Pune,Platinum,F,2024-02-06,active
C01219,Customer_1219,Kolkata,Silver,Other,2025-04-16,active
C01220,Customer_1220,Kolkata,Platinum,Other,2024-02-27,active
C01221,Customer_1221,Gurugram,Gold,Other,2025-07-02,active
C01222,Customer_1222,Bengaluru,Gold,F,2024-03-08,active
C01223,Customer_1223,Hyderabad,Regular,F,2025-01-19,active
C01224,Customer_1224,Gurugram,Platinum,M,2025-09-01,active
C01225,Customer_1225,Hyderabad,Gold,Other,2024-02-02,active
C01226,Customer_1226,Chennai,Regular,F,2024-08-31,active
C01227,Customer_1227,Kolkata,Gold,M,2025-06-21,active
C01228,Customer_1228,Mumbai,Regular,F,2024-02-08,active
C01229,Customer_1229,Delhi,Platinum,Other,2024-01-26,inactive
C01230,Customer_1230,Ahmedabad,Silver,M,2024-12-14,inactive
C01231,Customer_1231,Ahmedabad,Gold,F,2024-05-26,active
C01232,Customer_1232,Ahmedabad,Silver,M,2026-01-11,active
C01233,Customer_1233,Kolkata,Platinum,Other,2025-06-18,active
C01234,Customer_1234,Jaipur,Gold,M,2025-12-04,active
C01235,Customer_1235,Pune,Platinum,M,2024-04-15,active
C01236,Customer_1236,Jaipur,Gold,Other,2024-08-02,active
C01237,Customer_1237,Bengaluru,Silver,F,2024-10-10,active
C01238,Customer_1238,Kolkata,Regular,F,2024-06-01,active
C01239,Customer_1239,Hyderabad,Regular,M,2025-09-29,active
C01240,Customer_1240,Bengaluru,Gold,Other,2024-11-22,active
C01241,Customer_1241,Mumbai,Gold,Other,2024-09-07,active
C01242,Customer_1242,Delhi,Gold,Other,2024-12-12,inactive
C01243,Customer_1243,Jaipur,Silver,M,2025-04-27,active
C01244,Customer_1244,Delhi,Platinum,M,2024-03-29,inactive
C01245,Customer_1245,Chennai,Silver,Other,2025-09-02,inactive
C01246,Customer_1246,Gurugram,Gold,F,2024-12-06,active
C01247,Customer_1247,Ahmedabad,Regular,F,2025-08-04,active
C01248,Customer_1248,Delhi,Platinum,M,2025-04-11,active
C01249,Customer_1249,Kolkata,Platinum,M,2024-08-17,active
C01250,Customer_1250,Gurugram,Gold,F,2025-02-05,active
C01251,Customer_1251,Pune,Gold,F,2025-05-14,active
C01252,Customer_1252,Delhi,Platinum,M,2024-12-25,inactive
C01253,Customer_1253,Kolkata,Silver,F,2024-12-22,active
C01254,Customer_1254,Ahmedabad,Regular,F,31-31-2025,active
C01255,Customer_1255,Pune,Regular,F,2025-06-29,inactive
C01256,Customer_1256,Chennai,Platinum,M,2025-09-27,active
C01257,Customer_1257,Ahmedabad,Silver,F,2025-01-28,active
C01258,Customer_1258,Pune,Silver,Other,2025-08-28,inactive
C01259,Customer_1259,,Gold,Other,2025-12-11,active
C01260,Customer_1260,Mumbai,Regular,Other,2025-12-29,inactive
C01261,Customer_1261,Delhi,Platinum,F,2025-07-22,active
C01262,Customer_1262,Kolkata,Silver,F,2025-02-19,active
C01263,Customer_1263,Gurugram,Regular,Other,2025-09-02,inactive
C01264,Customer_1264,Pune,Platinum,Other,2025-11-07,active
C01265,Customer_1265,,Silver,M,2025-08-17,active
C01266,Customer_1266,Mumbai,Silver,F,2025-06-28,active
C01267,Customer_1267,Chennai,Platinum,M,2024-07-29,active
C01268,Customer_1268,Hyderabad,Gold,F,2026-01-05,active
C01269,Customer_1269,Delhi,Regular,Other,2025-06-06,inactive
C01270,Customer_1270,Mumbai,Gold,M,31-31-2025,active
C01271,Customer_1271,Jaipur,Gold,M,2024-10-15,active
C01272,Customer_1272,Bengaluru,Platinum,Other,2025-08-27,inactive
C01273,Customer_1273,Pune,Platinum,F,2025-01-25,inactive
C01274,Customer_1274,Ahmedabad,Silver,Other,2024-06-26,inactive
C01275,Customer_1275,Mumbai,Silver,Other,2025-01-28,active
C01276,Customer_1276,Chennai,Silver,F,2025-11-17,active
C01277,Customer_1277,Mumbai,Regular,M,2025-10-25,active
C01278,Customer_1278,Mumbai,Platinum,Other,2025-03-23,active
C01279,Customer_1279,Delhi,Silver,Other,2025-03-01,inactive
C01280,Customer_1280,Gurugram,Platinum,Other,2024-07-03,inactive
C01281,Customer_1281,Ahmedabad,Platinum,Other,2025-04-05,inactive
C01282,Customer_1282,Pune,Silver,M,2025-03-10,active
C01283,Customer_1283,Gurugram,Platinum,Other,2024-08-30,active
C01284,Customer_1284,Chennai,Gold,M,2024-02-08,inactive
C01285,Customer_1285,Pune,Regular,Other,2025-05-08,active
C01286,Customer_1286,Mumbai,Gold,F,2025-06-13,active
C01287,Customer_1287,Ahmedabad,Regular,M,2025-04-28,active
C01288,Customer_1288,Ahmedabad,Gold,Other,2024-02-24,active
C01289,Customer_1289,Ahmedabad,Regular,F,2025-04-09,inactive
C01290,Customer_1290,Gurugram,Gold,F,2024-12-27,active
C01291,Customer_1291,Hyderabad,Silver,M,2025-12-12,active
C01292,Customer_1292,Gurugram,Gold,M,2025-10-06,inactive
C01293,Customer_1293,Gurugram,Silver,Other,2024-02-22,active
C01294,Customer_1294,Gurugram,Regular,F,2025-05-11,active
C01295,Customer_1295,Mumbai,Regular,F,2024-09-15,active
C01296,Customer_1296,Gurugram,Gold,F,2024-09-20,active
C01297,Customer_1297,Delhi,Silver,Other,2026-01-26,active
C01298,Customer_1298,Kolkata,Gold,M,2024-09-24,active
