order_id,order_ts,customer_id,product_id,store_id,quantity,unit_price,discount_pct,gross_amount,payment_method,order_status,ingest_date
OI1001007,2026-04-24 17:44:00,C00076,P00281,S057,1,81094.02,0.2,81094.02,NETBANKING,shipped,2026-04-24
OI1001008,2026-04-24 12:22:00,C02260,P00128,S029,6,38067.34,0.2,182723.23,CARD,delivered,2026-04-24
OI1001009,2026-04-24 11:04:00,C02482,P00376,S023,3,25959.56,0.2,70090.81,COD,shipped,2026-04-24
OI1001010,2026-04-24 07:30:00,C02465,P00382,S056,1,43163.29,0.05,41005.13,WALLET,shipped,2026-04-24
OI1001011,2026-04-24 22:55:00,C00757,P00045,S031,5,9818.72,0.1,39274.88,CARD,cancelled,2026-04-24
OI1001012,2026-04-24 16:56:00,C00146,P00654,S006,2,52923.36,0.2,95262.05,NETBANKING,shipped,2026-04-24
OI1001013,2026-04-24 18:39:00,C02077,P00200,S053,3,53037.26,0.1,151156.19,COD,cancelled,2026-04-24
OI1001014,2026-04-24 18:08:00,C01985,P00183,S027,2,66956.49,0.05,127217.33,NETBANKING,cancelled,2026-04-24
OI1001015,2026-04-24 11:05:00,C01283,P00081,S036,5,77697.62,0.0,369063.69,UPI,returned,2026-04-24
OI1001016,2026-04-24 21:47:00,C02468,P00659,S061,6,78806.84,0.2,472841.04,CARD,returned,2026-04-24
OI1001017,2026-04-24 00:29:00,C01698,P00450,S016,2,70829.61,0.1,127493.3,UPI,delivered,2026-04-24
OI1001018,2026-04-24 06:10:00,C02445,P00626,S039,5,41407.8,0.2,165631.2,WALLET,delivered,2026-04-24
OI1001019,2026-04-24 12:58:00,C00301,P00099,S048,2,34760.41,0.0,66044.78,UPI,cancelled,2026-04-24
OI1001020,2026-04-24 15:54:00,C01733,P00727,S068,3,68215.7,0.1,194414.74,NETBANKING,returned,2026-04-24
OI1001021,2026-04-24 18:32:00,C00603,P00338,S017,3,unknown,0.0,bad_amount,WALLET,returned,2026-04-24
OI1001022,2026-04-24 16:56:00,C00932,P00227,S072,1,57830.24,0.05,57830.24,UPI,cancelled,2026-04-24
OI1001023,2026-04-24 12:47:00,C02165,P00103,S023,2,33555.66,0.0,63755.75,COD,returned,2026-04-24
OI1001024,2026-04-24 00:42:00,C00446,P00379,S024,4,50679.03,0.1,202716.12,COD,cancelled,2026-04-24
OI1001025,2026-04-24 20:43:00,C02217,P00558,S003,3,37085.61,0.1,89005.46,COD,shipped,2026-04-24
OI1001026,2026-04-24 21:14:00,C02471,P00145,S023,6,54447.66,0.0,310351.66,NETBANKING,shipped,2026-04-24
OI1001027,2026-04-24 07:21:00,C01123,P00318,S030,6,37156.14,0.0,222936.84,CARD,delivered,2026-04-24
OI1001028,2026-04-24 06:55:00,C02342,P00702,S014,2,48813.44,0.1,78101.5,NETBANKING,cancelled,2026-04-24
OI1001029,2026-04-05 21:00:00,C02406,P00257,S054,2,66166.78,0.05,119100.2,NETBANKING,returned,2026-04-24
OI1001030,2026-04-24 17:59:00,C01742,P00506,S051,2,67853.0,0.05,108564.8,UPI,cancelled,2026-04-24
OI1001031,2026-04-24 10:17:00,C00003,P00357,S051,1,51437.39,0.2,46293.65,WALLET,delivered,2026-04-24
OI1001032,2026-04-24 01:26:00,C02369,P00179,S017,2,30872.47,0.2,61744.94,UPI,shipped,2026-04-24
OI1001033,2026-04-24 12:00:00,C02437,P00209,S041,4,70740.14,0.2,254664.5,UPI,shipped,2026-04-24
OI1001034,2026-04-24 22:17:00,C01760,P00216,S027,5,38520.65,0.2,173342.93,UPI,returned,2026-04-24
OI1001035,2026-04-24 05:01:00,C00663,P00255,S042,4,44820.18,0.0,179280.72,NETBANKING,delivered,2026-04-24
OI1001036,2026-04-24 17:28:00,C02380,P00739,S062,6,67197.88,0.1,322549.82,NETBANKING,shipped,2026-04-24
OI1001037,2026-04-24 14:45:00,C02039,P00017,S025,2,13696.86,0.2,21914.98,NETBANKING,cancelled,2026-04-24
OI1001038,2026-04-24 19:08:00,C00506,P00240,S030,3,38231.58,0.05,103225.27,UPI,cancelled,2026-04-24
OI1001039,2026-04-24 08:10:00,C01989,P00737,S017,4,10895.35,0.2,39223.26,WALLET,delivered,2026-04-24
OI1001040,2026-04-24 13:35:00,C01177,P00628,S072,4,20419.8,0.1,81679.2,COD,delivered,2026-04-24
OI1001041,2026-04-24 06:28:00,C00054,P00524,S066,3,19552.66,0.1,55725.08,WALLET,cancelled,2026-04-24
OI1001042,2026-04-24 02:07:00,C02057,P00669,S003,4,20691.54,0.0,74489.54,WALLET,shipped,2026-04-24
OI1001043,2026-04-24 04:24:00,C01012,P00239,S028,6,78360.4,0.1,446654.28,CARD,shipped,2026-04-24
OI1001044,2026-04-24 10:52:00,C02023,P00264,S032,4,8603.44,0.05,34413.76,COD,shipped,2026-04-24
OI1001045,2026-04-24 13:33:00,C00889,P00269,S038,5,1133.19,0.1,5382.65,WALLET,shipped,2026-04-24
OI1001046,2026-04-24 13:00:00,C01113,P00601,S018,6,57641.04,0.1,345846.24,NETBANKING,cancelled,2026-04-24
OI1001047,2026-04-24 11:58:00,C01843,P00124,S063,5,34862.45,0.1,139449.8,UPI,shipped,2026-04-24
OI1001048,2026-04-24 05:52:00,C00027,P00719,S005,6,37253.32,0.05,212343.92,NETBANKING,shipped,2026-04-24
OI1001049,2026-04-24 16:44:00,C01753,P00653,S047,4,64700.15,0.05,232920.54,WALLET,returned,2026-04-24
OI1001050,2026-04-24 15:34:00,C00499,P00043,S015,4,8448.17,0.0,30413.41,UPI,cancelled,2026-04-24
OI1001051,2026-04-24 10:53:00,C00783,P00082,S073,2,67514.24,0.1,128277.06,CARD,returned,2026-04-24
OI1001052,2026-04-24 15:58:00,C02386,P00264,S035,5,8603.44,0.05,40866.34,WALLET,cancelled,2026-04-24
OI1001053,2026-04-24 04:55:00,C00231,P00101,S041,2,19705.48,0.05,31528.77,UPI,cancelled,2026-04-24
OI1001054,2026-04-24 19:03:00,C01327,P00358,S035,1,83194.16,0.1,79034.45,NETBANKING,shipped,2026-04-24
OI1001055,2026-04-24 04:23:00,C00416,P00683,S026,6,30669.06,0.2,147211.49,COD,returned,2026-04-24
OI1001056,2026-04-24 04:31:00,C01686,P00347,S061,5,5351.49,0.1,21405.96,COD,shipped,2026-04-24
OI1001057,2026-04-24 17:20:00,C00535,P00751,S053,4,47815.45,0.05,191261.8,WALLET,returned,2026-04-24
OI1001058,2026-04-24 14:26:00,C01774,P00320,S049,1,7007.48,0.2,7007.48,CARD,returned,2026-04-24
OI1001059,2026-04-24 11:01:00,C00150,P00663,S021,1,13370.7,0.0,12033.63,COD,cancelled,2026-04-24
OI1001060,2026-04-24 03:05:00,C02481,P00459,S020,2,26892.08,0.1,53784.16,WALLET,shipped,2026-04-24
OI1001061,2026-04-24 09:10:00,C01175,P00295,S042,6,37814.51,0.0,181509.65,WALLET,shipped,2026-04-24
OI1001062,2026-04-24 08:37:00,C00064,P00710,S064,3,87048.32,0.05,208915.97,CARD,delivered,2026-04-24
OI1001063,2026-04-24 05:52:00,C01765,P00500,S064,5,89625.7,0.2,425722.07,NETBANKING,delivered,2026-04-24
OI1001064,2026-04-24 21:47:00,C02488,,S039,6,41566.57,0.05,236929.45,COD,delivered,2026-04-24
OI1001065,2026-04-24 02:17:00,C02486,P00104,S022,6,32350.86,0.05,184399.9,CARD,shipped,2026-04-24
OI1001066,2026-04-24 22:57:00,C01971,P00796,S001,5,54612.57,0.1,259409.71,NETBANKING,delivered,2026-04-24
OI1001067,2026-04-24 13:12:00,C02173,P00624,S056,4,89193.1,0.2,285417.92,WALLET,cancelled,2026-04-24
OI1001068,2026-04-21 14:00:00,C02471,,S030,2,20878.89,0.05,39669.89,NETBANKING,cancelled,2026-04-24
OI1001069,2026-04-24 20:13:00,C01106,P00314,S047,3,87369.41,0.1,209686.58,NETBANKING,shipped,2026-04-24
OI1001070,2026-04-24 08:46:00,C00513,P00419,S018,6,1289.17,0.0,6961.52,CARD,delivered,2026-04-24
OI1001071,2026-04-21 23:00:00,C00165,P00359,S003,5,74405.37,0.1,353425.51,NETBANKING,shipped,2026-04-24
OI1001072,2026-04-24 21:28:00,C02349,P00392,S009,4,49688.24,0.2,188815.31,WALLET,returned,2026-04-24
OI1001073,2026-04-24 09:12:00,C00696,P00757,S038,5,71920.95,0.05,287683.8,COD,shipped,2026-04-24
OI1001074,2026-04-06 14:00:00,C01925,P00692,S048,5,73427.15,0.0,330422.17,UPI,cancelled,2026-04-24
OI1001075,2026-04-24 13:11:00,C00316,P00105,S059,2,30353.53,0.0,60707.06,UPI,cancelled,2026-04-24
OI1001076,2026-04-24 23:59:00,C00980,P00194,S010,2,16034.57,0.05,28862.23,NETBANKING,delivered,2026-04-24
OI1001077,2026-04-24 07:16:00,C01659,P00492,S062,6,27240.35,0.2,155269.99,NETBANKING,shipped,2026-04-24
OI1001078,2026-04-24 10:52:00,C00597,P00105,S013,5,30353.53,0.0,121414.12,CARD,returned,2026-04-24
OI1001079,2026-04-24 16:28:00,C02478,P00648,S057,3,62566.2,0.0,178313.67,COD,shipped,2026-04-24
OI1001080,2026-04-24 16:40:00,C00049,P00589,S052,3,4394.23,0.05,11864.42,WALLET,shipped,2026-04-24
OI1001081,2026-04-24 16:48:00,C00587,P00017,S042,5,13696.86,0.0,54787.44,WALLET,cancelled,2026-04-24
OI1001082,2026-04-24 17:18:00,C01321,P00434,S042,4,66817.96,0.1,213817.47,COD,delivered,2026-04-24
OI1001083,2026-04-24 21:52:00,C01626,P00041,S005,1,70646.68,0.1,63582.01,COD,cancelled,2026-04-24
OI1001084,2026-04-24 09:57:00,C00930,P00546,S063,4,14892.77,0.1,56592.53,UPI,delivered,2026-04-24
OI1001085,2026-04-24 06:52:00,C00829,P00446,S054,5,86120.56,0.05,344482.24,NETBANKING,shipped,2026-04-24
OI1001086,2026-04-24 19:53:00,C01358,P00705,S045,5,51936.03,0.1,246696.14,COD,cancelled,2026-04-24
OI1001087,2026-04-17 23:00:00,C00227,P00316,S037,3,22142.03,0.05,63104.79,CARD,delivered,2026-04-24
OI1001088,2026-04-24 10:12:00,C00739,P00432,S002,6,7269.25,0.0,41434.72,CARD,cancelled,2026-04-24
OI1001089,2026-04-24 17:54:00,C00692,P00798,S060,1,76944.83,0.0,69250.35,UPI,delivered,2026-04-24
OI1001090,2026-04-24 16:05:00,C01714,P00566,S010,3,56559.9,0.1,135743.76,UPI,delivered,2026-04-24
OI1001091,2026-04-24 09:31:00,C01725,P00754,S016,3,26654.44,0.0,75965.15,CARD,cancelled,2026-04-24
OI1001092,2026-04-24 03:37:00,C00397,P00013,S001,3,67005.44,0.05,180914.69,WALLET,delivered,2026-04-24
OI1001093,2026-04-24 07:51:00,C02249,P00217,S042,6,77087.8,0.0,370021.44,CARD,delivered,2026-04-24
OI1001094,2026-04-24 17:16:00,C00643,P00692,S072,3,73427.15,0.0,176225.16,UPI,returned,2026-04-24
OI1001095,2026-04-24 21:46:00,C00014,P00181,S056,3,19954.26,0.05,47890.22,COD,delivered,2026-04-24
OI1001096,2026-04-24 15:41:00,C00243,P00627,S072,4,56866.69,0.05,181973.41,NETBANKING,returned,2026-04-24
OI1001097,2026-04-24 01:18:00,C00228,P00270,S069,3,40733.2,0.2,97759.68,COD,returned,2026-04-24
OI1001098,2026-04-24 12:55:00,C01409,P00295,S037,4,37814.51,0.0,143695.14,NETBANKING,delivered,2026-04-24
OI1001099,2026-04-24 07:35:00,C00595,P00752,S062,1,59473.65,0.05,59473.65,UPI,delivered,2026-04-24
OI1001100,2026-04-24 22:46:00,C00249,,S074,4,84599.41,0.0,338397.64,UPI,returned,2026-04-24
OI1001101,2026-04-24 01:11:00,C01169,P00343,S005,2,31466.94,0.05,62933.88,NETBANKING,cancelled,2026-04-24
OI1001102,2026-04-24 22:34:00,C01465,P00510,S044,1,44067.06,0.05,39660.35,NETBANKING,returned,2026-04-24
OI1001103,2026-04-24 00:19:00,C00373,P00334,S002,1,16032.79,0.0,15231.15,UPI,shipped,2026-04-24
OI1001104,2026-04-24 18:02:00,C02326,P00080,S040,5,35894.6,0.1,170499.35,UPI,delivered,2026-04-24
OI1001105,2026-04-24 15:46:00,C02173,P00079,S024,2,45291.18,0.1,86053.24,NETBANKING,delivered,2026-04-24
OI1001106,2026-04-24 14:15:00,C00167,P00717,S075,1,4480.09,0.1,4032.08,COD,delivered,2026-04-24
OI1001107,2026-04-17 06:00:00,C01605,P00473,S018,5,3872.45,0.2,18394.14,NETBANKING,cancelled,2026-04-24
OI1001108,2026-04-24 17:38:00,C00471,P00518,S017,4,27396.49,0.05,109585.96,UPI,cancelled,2026-04-24
OI1001109,2026-04-24 00:47:00,C00023,P00645,S037,3,unknown,0.1,bad_amount,CARD,cancelled,2026-04-24
OI1001110,2026-04-24 06:22:00,C01446,P00052,S009,2,41566.57,0.2,66506.51,COD,delivered,2026-04-24
OI1001111,2026-04-24 19:00:00,C01432,P00219,S030,1,25270.42,0.2,24006.9,COD,returned,2026-04-24
OI1001112,2026-04-24 04:42:00,C01180,P00095,S059,2,63555.78,0.2,120755.98,NETBANKING,cancelled,2026-04-24
OI1001113,2026-04-24 22:42:00,C02090,P00741,S014,1,9080.41,0.1,7264.33,UPI,cancelled,2026-04-24
OI1001114,2026-04-24 14:22:00,C00211,P00427,S069,4,87547.32,0.2,332679.82,COD,returned,2026-04-24
OI1001115,2026-04-24 09:31:00,C02271,P00167,S063,6,65097.56,0.2,390585.36,WALLET,shipped,2026-04-24
OI1001116,2026-04-09 18:00:00,C01247,P00013,S030,4,67005.44,0.2,214417.41,NETBANKING,delivered,2026-04-24
OI1001117,2026-04-24 00:58:00,C00427,P00524,S057,3,19552.66,0.1,58657.98,COD,delivered,2026-04-24
OI1001118,2026-04-24 18:42:00,C00684,P00730,S059,2,unknown,0.1,bad_amount,UPI,cancelled,2026-04-24
OI1001119,2026-04-24 18:27:00,C00590,P00144,S067,4,19431.62,0.0,77726.48,COD,delivered,2026-04-24
OI1001120,2026-04-24 03:55:00,C01403,P00397,S069,6,unknown,0.1,bad_amount,COD,returned,2026-04-24
OI1001121,2026-04-24 21:45:00,C00454,P00107,S069,2,53454.24,0.0,101563.06,COD,cancelled,2026-04-24
OI1001122,2026-04-24 16:34:00,C00606,P00704,S032,5,15309.71,0.05,68893.69,CARD,shipped,2026-04-24
OI1001123,2026-04-24 04:00:00,C00016,P00094,S053,6,75370.76,0.2,429613.33,UPI,delivered,2026-04-24
OI1001124,2026-04-24 07:11:00,C01254,P00335,S049,6,23504.66,0.05,141027.96,COD,returned,2026-04-24
OI1001125,2026-04-24 07:38:00,C00961,P00190,S020,1,41382.21,0.0,37243.99,NETBANKING,returned,2026-04-24
OI1001126,2026-04-24 02:52:00,C00630,P00385,S073,4,36980.6,0.1,140526.28,COD,returned,2026-04-24
OI1001127,2026-04-24 04:34:00,C00839,P00531,S018,4,77911.66,0.2,311646.64,UPI,cancelled,2026-04-24
OI1001128,2026-04-24 16:04:00,C02340,P00378,S040,2,3535.63,0.0,7071.26,COD,delivered,2026-04-24
OI1001129,2026-04-24 13:32:00,C02190,P00750,S018,5,62995.9,0.0,251983.6,CARD,returned,2026-04-24
OI1001130,2026-04-24 19:40:00,C00941,P00279,S063,1,33752.53,0.1,27002.02,CARD,shipped,2026-04-24
OI1001131,2026-04-24 23:01:00,C00015,P00681,S019,4,72609.64,0.05,261394.7,UPI,returned,2026-04-24
OI1001132,2026-04-24 07:48:00,C00153,P00670,S059,2,38746.57,0.0,77493.14,NETBANKING,delivered,2026-04-24
OI1001133,2026-04-24 20:27:00,C00355,P00491,S038,4,6922.87,0.2,27691.48,UPI,shipped,2026-04-24
OI1001134,2026-04-08 05:00:00,C00445,P00022,S031,2,71723.42,0.1,129102.16,CARD,delivered,2026-04-24
OI1001135,2026-04-24 15:33:00,C00912,P00632,S030,4,62788.56,0.05,251154.24,COD,returned,2026-04-24
OI1001136,2026-04-24 06:14:00,C02110,P00071,S032,6,45073.73,0.05,256920.26,COD,shipped,2026-04-24
OI1001137,2026-04-24 15:03:00,C01939,P00755,S035,1,20738.03,0.1,16590.42,COD,delivered,2026-04-24
OI1001138,2026-04-24 19:08:00,C01490,P00083,S014,5,80492.32,0.0,402461.6,CARD,returned,2026-04-24
OI1001139,2026-04-24 17:43:00,C01083,P00573,S012,5,52604.07,0.0,263020.35,UPI,cancelled,2026-04-24
OI1001140,2026-04-24 00:25:00,C00697,P00612,S049,1,33713.28,0.2,30341.95,WALLET,cancelled,2026-04-24
OI1001141,2026-04-24 11:29:00,C01066,P00528,S040,6,3660.3,0.1,17569.44,UPI,delivered,2026-04-24
OI1001142,2026-04-24 18:29:00,C01940,P00182,S016,4,51122.18,0.0,184039.85,WALLET,returned,2026-04-24
OI1001143,2026-04-24 09:42:00,C01897,P00347,S011,5,5351.49,0.2,24081.7,CARD,returned,2026-04-24
OI1001144,2026-04-24 00:15:00,C01435,P00395,S053,4,28538.84,0.1,91324.29,CARD,shipped,2026-04-24
OI1001145,2026-04-24 19:33:00,C02103,P00277,S047,4,75613.95,0.05,272210.22,CARD,cancelled,2026-04-24
OI1001146,2026-04-04 15:00:00,C00876,P00318,S022,2,37156.14,0.2,74312.28,NETBANKING,returned,2026-04-24
OI1001147,2026-04-24 19:47:00,C02255,P00700,S019,1,30047.33,0.1,24037.86,COD,cancelled,2026-04-24
OI1001148,2026-04-24 17:19:00,C00607,P00355,S047,2,45826.4,0.0,87070.16,CARD,shipped,2026-04-24
OI1001149,2026-04-24 17:23:00,C01193,P00064,S073,4,25634.15,0.2,102536.6,CARD,returned,2026-04-24
OI1001150,2026-04-24 10:45:00,C02147,P00495,S061,5,63282.68,0.0,316413.4,CARD,returned,2026-04-24
OI1001151,2026-04-24 08:43:00,C00195,P00279,S073,5,33752.53,0.0,160324.52,COD,shipped,2026-04-24
OI1001152,2026-04-24 15:03:00,C01243,P00291,S026,2,85457.95,0.2,NaN_TEXT,UPI,returned,2026-04-24
OI1001153,2026-04-24 10:22:00,C01498,P00797,S001,3,19573.06,0.0,55783.22,UPI,delivered,2026-04-24
OI1001154,2026-04-24 18:22:00,C00814,P00398,S011,5,86219.46,0.0,344877.84,CARD,returned,2026-04-24
OI1001155,2026-04-24 09:48:00,C01627,P00380,S050,5,49138.78,0.0,233409.2,UPI,delivered,2026-04-24
OI1001156,2026-04-24 08:32:00,C01131,P00786,S042,4,68208.61,0.1,218267.55,UPI,returned,2026-04-24
OI1001157,2026-04-24 01:29:00,C01393,P00423,S052,2,4575.88,0.2,9151.76,WALLET,delivered,2026-04-24
OI1001158,2026-04-24 07:27:00,C01116,P00602,S062,5,25905.25,0.05,129526.25,WALLET,delivered,2026-04-24
OI1001159,2026-04-24 03:58:00,C00548,P00267,S020,6,59535.27,0.0,321490.46,WALLET,delivered,2026-04-24
OI1001160,2026-04-24 17:03:00,C00884,P00072,S069,5,63585.51,0.0,286134.79,WALLET,delivered,2026-04-24
OI1001161,2026-04-19 03:00:00,C00410,P00142,S068,4,85536.27,0.05,325037.83,WALLET,delivered,2026-04-24
OI1001162,2026-04-24 05:52:00,C00800,P00001,S070,2,unknown,0.2,bad_amount,COD,shipped,2026-04-24
OI1001163,2026-04-24 23:53:00,C01282,P00744,S030,2,66393.75,0.05,106230.0,UPI,shipped,2026-04-24
OI1001164,2026-04-24 09:05:00,C01014,P00570,S015,3,51025.74,0.05,145423.36,WALLET,returned,2026-04-24
OI1001165,2026-04-24 09:13:00,C00871,P00020,S015,5,55234.97,0.1,262366.11,WALLET,cancelled,2026-04-24
OI1001166,2026-04-24 10:28:00,C00439,P00089,S029,3,54798.93,0.2,131517.43,UPI,returned,2026-04-24
OI1001167,2026-04-24 19:38:00,C01409,P00715,S002,2,24813.81,0.1,39702.1,CARD,shipped,2026-04-24
OI1001168,2026-04-24 22:26:00,C01688,P00216,S018,4,38520.65,0.2,146378.47,NETBANKING,returned,2026-04-24
OI1001169,2026-04-24 10:38:00,C01036,P00031,S060,6,29725.2,0.05,160516.08,NETBANKING,returned,2026-04-24
OI1001170,2026-04-24 04:46:00,C01436,P00792,S052,6,89381.89,0.2,482662.21,WALLET,delivered,2026-04-24
OI1001171,2026-04-24 04:11:00,C01575,P00403,S053,1,79230.44,0.1,79230.44,UPI,delivered,2026-04-24
OI1001172,2026-04-24 15:43:00,C00862,P00800,S028,5,1039.62,0.2,4678.29,CARD,shipped,2026-04-24
OI1001173,2026-04-24 05:44:00,C00015,P00035,S002,6,49801.37,0.05,283867.81,NETBANKING,returned,2026-04-24
OI1001174,2026-04-24 08:41:00,C02178,P00644,S040,1,74191.25,0.05,70481.69,WALLET,delivered,2026-04-24
OI1001175,2026-04-24 15:55:00,C01070,P00687,S045,6,32039.5,0.0,153789.6,UPI,cancelled,2026-04-24
OI1001176,2026-04-24 06:58:00,C01760,P00427,S049,5,87547.32,0.1,350189.28,UPI,cancelled,2026-04-24
OI1001177,2026-04-24 08:34:00,C00570,P00366,S008,6,48300.51,0.2,275312.91,CARD,delivered,2026-04-24
OI1001178,2026-04-24 09:46:00,C01781,P00143,S012,6,51414.89,0.2,246791.47,WALLET,returned,2026-04-24
OI1001179,2026-04-24 09:00:00,C01428,P00321,S058,6,11658.52,0.2,69951.12,UPI,cancelled,2026-04-24
OI1001180,2026-04-24 15:20:00,C01099,P00575,S016,4,22217.67,0.0,79983.61,WALLET,returned,2026-04-24
OI1001181,2026-04-24 09:52:00,C02496,P00020,S030,4,55234.97,0.2,220939.88,CARD,cancelled,2026-04-24
OI1001182,2026-04-24 04:41:00,C01466,P00384,S042,2,66621.3,0.0,126580.47,CARD,returned,2026-04-24
OI1001183,2026-04-24 04:59:00,C01961,P00298,S032,4,78345.78,0.1,NaN_TEXT,WALLET,cancelled,2026-04-24
OI1001184,2026-04-24 11:42:00,C02357,P00773,S010,1,33311.4,0.05,33311.4,NETBANKING,shipped,2026-04-24
OI1001185,2026-04-24 07:55:00,C01892,P00596,S064,4,70133.01,0.0,252478.84,NETBANKING,returned,2026-04-24
OI1001186,2026-04-24 17:12:00,C01655,P00410,S045,4,58474.51,0.0,210508.24,WALLET,shipped,2026-04-24
OI1001187,2026-04-24 05:11:00,C02186,P00477,S017,3,79357.69,0.2,214265.76,CARD,shipped,2026-04-24
OI1001188,2026-04-24 11:34:00,C02100,P00101,S059,6,19705.48,0.05,118232.88,WALLET,shipped,2026-04-24
OI1001189,2026-04-24 06:17:00,C00296,P00083,S012,3,80492.32,0.2,193181.57,COD,shipped,2026-04-24
OI1001190,2026-04-24 13:47:00,C00672,P00788,S008,3,7687.85,0.2,20757.2,COD,delivered,2026-04-24
OI1001191,2026-04-24 22:25:00,C02235,P00461,S007,3,40245.92,0.0,120737.76,UPI,cancelled,2026-04-24
OI1001192,2026-04-24 23:38:00,C00166,P00617,S055,3,71882.12,0.1,215646.36,NETBANKING,delivered,2026-04-24
OI1001193,2026-04-24 22:57:00,C00322,P00315,S008,3,49355.01,0.2,133258.53,WALLET,delivered,2026-04-24
OI1001194,2026-04-24 06:22:00,C01898,P00186,S064,6,52875.22,0.0,317251.32,NETBANKING,cancelled,2026-04-24
OI1001195,2026-04-24 11:35:00,C00001,P00712,S035,4,86349.23,0.2,NaN_TEXT,CARD,returned,2026-04-24
OI1001196,2026-04-24 09:11:00,C00667,P00305,S042,1,18907.54,0.1,17962.16,UPI,shipped,2026-04-24
OI1001197,2026-04-24 20:51:00,C01027,P00475,S050,3,2194.3,0.0,6253.76,CARD,returned,2026-04-24
OI1001198,2026-04-24 14:26:00,C01022,P00667,S040,3,83084.21,0.05,224327.37,WALLET,delivered,2026-04-24
OI1001199,2026-04-24 22:01:00,C01240,P00472,S051,2,21594.74,0.2,43189.48,COD,returned,2026-04-24
OI1001200,2026-04-24 10:34:00,C00115,P00117,S029,5,74834.72,0.2,374173.6,UPI,shipped,2026-04-24
OI1001201,2026-04-24 09:17:00,C00350,P00249,S059,4,39118.67,0.0,156474.68,NETBANKING,cancelled,2026-04-24
OI1001202,2026-04-24 13:29:00,C00151,P00386,S030,1,84773.95,0.2,67819.16,UPI,returned,2026-04-24
OI1001203,2026-04-24 04:40:00,C01879,P00505,S063,1,54225.5,0.0,43380.4,UPI,cancelled,2026-04-24
OI1001204,2026-04-24 07:42:00,C01211,P00287,S035,2,66589.78,0.0,119861.6,NETBANKING,shipped,2026-04-24
OI1001205,2026-04-24 05:35:00,C01503,P00094,S074,6,75370.76,0.2,361779.65,UPI,cancelled,2026-04-24
OI1001206,2026-04-24 09:58:00,C00244,P00493,S040,6,67003.91,0.1,321618.77,COD,delivered,2026-04-24
OI1001207,2026-04-24 19:24:00,C00820,P00727,S020,6,68215.7,0.2,388829.49,WALLET,cancelled,2026-04-24
OI1001208,2026-04-24 07:19:00,C01532,P00532,S068,6,14865.84,0.1,71356.03,CARD,cancelled,2026-04-24
OI1001209,2026-04-24 02:23:00,C00199,P00078,S039,5,584.86,0.0,2339.44,WALLET,cancelled,2026-04-24
OI1001210,2026-04-24 17:15:00,C00414,P00030,S058,2,36930.25,0.2,59088.4,UPI,cancelled,2026-04-24
OI1001211,2026-04-24 22:51:00,C00034,P00197,S066,6,28751.74,0.05,155259.4,CARD,delivered,2026-04-24
OI1001212,2026-04-24 04:18:00,C01368,P00186,S035,6,52875.22,0.1,253801.06,COD,shipped,2026-04-24
OI1001213,2026-04-24 00:59:00,C01698,P00512,S020,4,57671.0,0.1,230684.0,NETBANKING,cancelled,2026-04-24
OI1001214,2026-04-24 03:17:00,C01703,P00211,S070,6,84094.95,0.2,454112.73,NETBANKING,delivered,2026-04-24
OI1001215,2026-04-24 08:35:00,C00934,P00419,S005,3,1289.17,0.0,3674.13,COD,shipped,2026-04-24
OI1001216,2026-04-24 07:21:00,C01660,P00791,S023,2,54939.76,0.2,109879.52,COD,cancelled,2026-04-24
OI1001217,2026-04-24 14:33:00,C00369,P00467,S032,2,3621.18,0.1,7242.36,CARD,returned,2026-04-24
OI1001218,2026-04-24 07:04:00,C02053,P00160,S022,4,56754.39,0.2,227017.56,UPI,cancelled,2026-04-24
OI1001219,2026-04-24 08:40:00,C00652,P00753,S020,4,25183.45,0.2,95697.11,NETBANKING,returned,2026-04-24
OI1001220,2026-04-24 05:47:00,C01976,P00556,S063,3,78737.66,0.2,224402.33,COD,delivered,2026-04-24
OI1001221,2026-04-24 08:40:00,C01509,P00584,S048,6,unknown,0.2,bad_amount,UPI,cancelled,2026-04-24
OI1001222,2026-04-24 12:52:00,C00043,P00691,S058,3,26467.14,0.1,75431.35,NETBANKING,delivered,2026-04-24
OI1001223,2026-04-24 13:13:00,C02161,P00564,S029,4,373.78,0.1,NaN_TEXT,NETBANKING,shipped,2026-04-24
OI1001224,2026-04-24 18:10:00,C00906,P00659,S067,5,78806.84,0.2,394034.2,COD,delivered,2026-04-24
OI1001225,2026-04-24 03:46:00,C01402,P00024,S016,4,59644.64,0.0,238578.56,COD,delivered,2026-04-24
OI1001226,2026-04-24 07:07:00,C00295,P00475,S022,4,2194.3,0.2,7021.76,COD,cancelled,2026-04-24
OI1001227,2026-04-24 07:26:00,C00853,P00231,S046,1,71889.3,0.2,57511.44,COD,cancelled,2026-04-24
OI1001228,2026-04-24 22:57:00,C01311,P00286,S002,6,86705.09,0.2,520230.54,UPI,delivered,2026-04-24
OI1001229,2026-04-24 04:25:00,C00676,P00149,S027,1,52945.24,0.0,52945.24,WALLET,delivered,2026-04-24
OI1001230,2026-04-24 23:49:00,C02328,P00622,S065,1,27317.69,0.0,21854.15,CARD,returned,2026-04-24
OI1001231,2026-04-24 12:58:00,C02264,P00774,S030,2,65685.6,0.2,124802.64,WALLET,returned,2026-04-24
OI1001232,2026-04-24 18:41:00,C00106,P00647,S018,6,54615.0,0.2,262152.0,UPI,delivered,2026-04-24
