order_id,order_ts,customer_id,product_id,store_id,quantity,unit_price,discount_pct,gross_amount,payment_method,order_status,ingest_date,coupon_code
OI3001049,2026-04-26 19:05:00,C00124,P00097,S054,2,23401.12,0.2,46802.24,UPI,returned,2026-04-26,NEW10
OI3001050,2026-04-26 06:49:00,C02438,P00640,S003,1,84098.93,0.2,84098.93,CARD,delivered,2026-04-26,FESTIVE20
OI3001051,2026-04-26 00:59:00,C02357,P00707,S069,5,12328.05,0.1,55476.22,WALLET,cancelled,2026-04-26,
OI3001052,2026-04-26 01:21:00,C02084,P00497,S006,2,74754.17,0.0,149508.34,COD,delivered,2026-04-26,NEW10
OI3001053,2026-04-26 09:06:00,C02398,P00643,S008,1,7484.53,0.1,7484.53,COD,delivered,2026-04-26,
OI3001054,2026-04-26 08:32:00,C02174,P00128,S075,5,38067.34,0.1,171303.03,COD,returned,2026-04-26,
OI3001055,2026-04-26 06:25:00,C02105,P00609,S068,2,1552.71,0.0,2794.88,CARD,returned,2026-04-26,
OI3001056,2026-04-26 18:27:00,C02379,P00783,S009,2,21905.04,0.1,41619.58,CARD,cancelled,2026-04-26,
OI3001057,2026-04-26 22:30:00,C01834,P00500,S065,2,89625.7,0.1,143401.12,UPI,cancelled,2026-04-26,NEW10
OI3001058,2026-04-17 16:00:00,C00880,P00748,S018,4,33758.25,0.2,128281.35,NETBANKING,delivered,2026-04-26,
OI3001059,2026-04-26 17:38:00,C02128,P00061,S058,2,28120.7,0.2,53429.33,COD,cancelled,2026-04-26,
OI3001060,2026-04-26 08:29:00,C02375,P00496,S015,6,35826.7,0.2,171968.16,UPI,shipped,2026-04-26,NEW10
OI3001061,2026-04-26 16:27:00,C01411,P00199,S018,6,27052.49,0.2,162314.94,WALLET,cancelled,2026-04-26,
OI3001062,2026-04-26 07:18:00,C01272,P00683,S003,2,30669.06,0.1,55204.31,COD,cancelled,2026-04-26,
OI3001063,2026-04-26 03:54:00,C00217,P00013,S055,4,67005.44,0.1,241219.58,CARD,delivered,2026-04-26,FESTIVE20
OI3001064,2026-04-26 03:31:00,C01691,P00189,S028,3,20249.95,0.2,48599.88,WALLET,cancelled,2026-04-26,
OI3001065,2026-04-26 14:29:00,C01019,P00080,S021,4,35894.6,0.1,136399.48,UPI,returned,2026-04-26,
OI3001066,2026-04-08 03:00:00,C01805,P00250,S033,3,1505.23,0.1,4289.91,NETBANKING,delivered,2026-04-26,NEW10
OI3001067,2026-04-26 14:05:00,C00706,P00235,S015,2,20332.68,0.2,40665.36,UPI,cancelled,2026-04-26,
OI3001068,2026-04-26 10:19:00,C00754,P00442,S059,2,74693.65,0.2,119509.84,UPI,shipped,2026-04-26,
OI3001069,2026-04-26 21:00:00,C01221,P00071,S010,4,45073.73,0.0,180294.92,UPI,cancelled,2026-04-26,FESTIVE20
OI3001070,2026-04-26 09:54:00,C01571,P00585,S003,3,64199.22,0.05,192597.66,UPI,delivered,2026-04-26,
OI3001071,2026-04-26 23:47:00,C01013,P00738,S072,6,83127.16,0.05,448886.66,NETBANKING,delivered,2026-04-26,NEW10
OI3001072,2026-04-26 00:32:00,C00232,P00165,S037,5,54914.34,0.2,274571.7,UPI,returned,2026-04-26,
OI3001073,2026-04-26 19:00:00,C01576,P00221,S030,5,12154.88,0.0,57735.68,NETBANKING,shipped,2026-04-26,
OI3001074,2026-04-26 21:30:00,C02261,P00663,S044,3,13370.7,0.0,36100.89,CARD,cancelled,2026-04-26,
OI3001075,2026-04-23 14:00:00,C00157,P00690,S068,1,10848.19,0.0,10305.78,UPI,shipped,2026-04-26,NEW10
OI3001076,2026-04-26 06:44:00,C01065,P00479,S061,2,14454.91,0.05,28909.82,UPI,shipped,2026-04-26,
OI3001077,2026-04-26 09:09:00,C01232,P00002,S051,6,unknown,0.1,bad_amount,CARD,cancelled,2026-04-26,
OI3001078,2026-04-26 22:21:00,C01149,P00498,S070,1,59122.37,0.05,56166.25,UPI,returned,2026-04-26,
OI3001079,2026-04-26 05:32:00,C02215,P00393,S028,1,84892.48,0.2,80647.86,WALLET,returned,2026-04-26,FESTIVE20
OI3001080,2026-04-26 21:11:00,C00820,P00087,S050,2,36333.32,0.05,72666.64,CARD,delivered,2026-04-26,
OI3001081,2026-04-26 05:22:00,C01929,P00021,S063,4,85893.82,0.1,326396.52,COD,returned,2026-04-26,
OI3001082,2026-04-26 17:12:00,C00247,P00723,S005,4,39476.59,0.0,157906.36,COD,returned,2026-04-26,
OI3001083,2026-04-26 10:35:00,C01329,P00398,S063,4,86219.46,0.1,275902.27,CARD,cancelled,2026-04-26,
OI3001084,2026-04-12 18:00:00,C00814,P00527,S061,3,62863.63,0.05,169731.8,CARD,shipped,2026-04-26,FESTIVE20
OI3001085,2026-04-26 13:08:00,C01229,P00049,S024,4,5379.25,0.2,NaN_TEXT,UPI,shipped,2026-04-26,NEW10
OI3001086,2026-04-26 23:32:00,C00360,P00083,S057,1,80492.32,0.2,64393.86,COD,shipped,2026-04-26,FESTIVE20
OI3001087,2026-04-26 01:15:00,C01003,P00370,S071,5,39280.5,0.0,196402.5,UPI,cancelled,2026-04-26,FESTIVE20
OI3001088,2026-04-26 21:40:00,C01793,P00398,S065,2,86219.46,0.2,163816.97,COD,shipped,2026-04-26,
OI3001089,2026-04-26 15:06:00,C02231,P00564,S047,3,373.78,0.05,897.07,UPI,cancelled,2026-04-26,
OI3001090,2026-04-26 17:21:00,C01028,P00464,S008,2,78106.97,0.1,148403.24,UPI,cancelled,2026-04-26,NEW10
OI3001091,2026-04-26 08:54:00,C01787,P00605,S040,5,54013.86,0.0,270069.3,COD,returned,2026-04-26,
OI3001092,2026-04-26 08:27:00,C00506,P00435,S055,6,28267.64,0.1,152645.26,WALLET,shipped,2026-04-26,NEW10
OI3001093,2026-04-21 05:00:00,C00400,P00569,S021,3,24215.81,0.1,72647.43,WALLET,delivered,2026-04-26,
OI3001094,2026-04-26 14:41:00,C02008,P00606,S037,4,34480.9,0.0,131027.42,NETBANKING,cancelled,2026-04-26,
OI3001095,2026-04-26 17:10:00,C01899,P00282,S061,4,64961.56,0.05,207876.99,WALLET,returned,2026-04-26,NEW10
OI3001096,2026-04-26 19:27:00,C01567,P00161,S006,2,68133.99,0.1,109014.38,UPI,delivered,2026-04-26,FESTIVE20
OI3001097,2026-04-26 11:59:00,C02392,P00122,S054,4,45035.48,0.2,144113.54,NETBANKING,shipped,2026-04-26,
OI3001098,2026-04-26 21:27:00,C01389,P00683,S022,5,30669.06,0.05,145678.04,WALLET,returned,2026-04-26,
OI3001099,2026-04-26 02:21:00,C01665,P00705,S065,3,51936.03,0.2,140227.28,CARD,returned,2026-04-26,
OI3001100,2026-04-26 20:06:00,C00108,P00791,S058,5,54939.76,0.0,219759.04,UPI,delivered,2026-04-26,
OI3001101,2026-04-26 06:16:00,C01366,P00106,S025,2,42058.36,0.05,67293.38,NETBANKING,delivered,2026-04-26,
OI3001102,2026-04-26 08:34:00,C00841,P00294,S024,2,5174.19,0.0,9830.96,NETBANKING,returned,2026-04-26,
OI3001103,2026-04-26 16:15:00,C02397,P00016,S049,5,12387.77,0.1,49551.08,WALLET,shipped,2026-04-26,
OI3001104,2026-04-26 14:00:00,C00021,P00782,S057,6,60281.01,0.0,343601.76,WALLET,delivered,2026-04-26,FESTIVE20
OI3001105,2026-04-26 13:12:00,C01294,P00541,S018,3,70944.79,0.2,202192.65,WALLET,cancelled,2026-04-26,FESTIVE20
OI3001106,2026-04-26 02:45:00,C02227,P00148,S020,2,63834.05,0.1,102134.48,WALLET,returned,2026-04-26,
OI3001107,2026-04-26 03:15:00,C02463,P00459,S006,4,26892.08,0.2,96811.49,NETBANKING,cancelled,2026-04-26,
OI3001108,2026-04-26 02:13:00,C01761,P00361,S021,4,36875.57,0.05,140127.17,CARD,shipped,2026-04-26,NEW10
OI3001109,2026-04-26 15:33:00,C02435,P00264,S030,3,8603.44,0.1,23229.29,COD,shipped,2026-04-26,
OI3001110,2026-04-26 20:03:00,C01642,P00070,S016,6,46092.54,0.2,248899.72,WALLET,delivered,2026-04-26,NEW10
OI3001111,2026-04-26 10:53:00,C01927,P00077,S048,5,83992.66,0.2,377966.97,COD,shipped,2026-04-26,
OI3001112,2026-04-26 14:11:00,C02279,P00591,S044,1,40822.83,0.05,32658.26,CARD,shipped,2026-04-26,FESTIVE20
OI3001113,2026-04-26 21:25:00,C01324,P00568,S064,6,3769.83,0.1,18095.18,UPI,delivered,2026-04-26,NEW10
OI3001114,2026-04-26 08:18:00,C00504,P00578,S018,3,9104.97,0.1,27314.91,WALLET,delivered,2026-04-26,
OI3001115,2026-04-26 19:55:00,C01506,P00655,S003,6,35220.22,0.1,211321.32,CARD,cancelled,2026-04-26,
OI3001116,2026-04-26 20:06:00,C02462,P00243,S049,6,35974.1,0.1,172675.68,NETBANKING,cancelled,2026-04-26,
OI3001117,2026-04-26 02:29:00,C00584,P00463,S010,1,25685.87,0.2,20548.7,CARD,returned,2026-04-26,
OI3001118,2026-04-26 14:47:00,C01536,P00661,S012,3,3537.34,0.0,8489.62,NETBANKING,shipped,2026-04-26,
OI3001119,2026-04-26 19:46:00,C01963,P00280,S037,1,77257.9,0.05,73395.0,UPI,returned,2026-04-26,
OI3001120,2026-04-26 15:10:00,C00562,P00551,S029,1,37605.09,0.2,30084.07,UPI,returned,2026-04-26,NEW10
OI3001121,2026-04-26 22:33:00,C01780,P00653,S066,2,64700.15,0.0,122930.29,CARD,returned,2026-04-26,NEW10
OI3001122,2026-04-26 03:01:00,C00627,P00197,S002,1,28751.74,0.1,25876.57,UPI,delivered,2026-04-26,
OI3001123,2026-04-26 07:56:00,C01413,P00523,S074,4,54356.5,0.0,195683.4,NETBANKING,returned,2026-04-26,
OI3001124,2026-04-26 22:44:00,C01564,P00715,S050,5,24813.81,0.05,117865.6,COD,delivered,2026-04-26,
OI3001125,2026-04-26 08:40:00,C01986,P00661,S052,1,3537.34,0.1,2829.87,NETBANKING,returned,2026-04-26,FESTIVE20
OI3001126,2026-04-26 14:22:00,C00382,P00563,S049,5,22984.94,0.2,114924.7,NETBANKING,returned,2026-04-26,
OI3001127,2026-04-26 10:16:00,C02130,P00600,S045,2,41659.48,0.0,83318.96,COD,cancelled,2026-04-26,
OI3001128,2026-04-26 10:01:00,C02199,P00485,S061,4,27946.35,0.05,111785.4,UPI,delivered,2026-04-26,
OI3001129,2026-04-26 23:26:00,C00664,P00462,S001,4,84326.32,0.0,320440.02,WALLET,returned,2026-04-26,
OI3001130,2026-04-26 23:53:00,C01080,P00029,S004,4,24207.09,0.1,96828.36,UPI,shipped,2026-04-26,
OI3001131,2026-04-26 17:11:00,C00821,P00516,S020,6,6106.6,0.2,32975.64,NETBANKING,cancelled,2026-04-26,
OI3001132,2026-04-26 11:03:00,C01946,P00498,S025,6,59122.37,0.1,283787.38,CARD,delivered,2026-04-26,NEW10
OI3001133,2026-04-26 10:23:00,C00889,P00550,S047,1,21781.35,0.05,NaN_TEXT,NETBANKING,shipped,2026-04-26,
OI3001134,2026-04-26 07:25:00,C02041,P00143,S057,5,51414.89,0.05,231367.01,NETBANKING,delivered,2026-04-26,FESTIVE20
OI3001135,2026-04-26 16:18:00,C00640,P00017,S027,6,13696.86,0.05,78072.1,COD,shipped,2026-04-26,
OI3001136,2026-04-26 14:04:00,C01258,P00587,S032,4,23002.92,0.1,92011.68,COD,returned,2026-04-26,FESTIVE20
OI3001137,2026-04-26 01:41:00,C01456,P00622,S069,6,27317.69,0.1,131124.91,UPI,delivered,2026-04-26,
OI3001138,2026-04-26 18:11:00,C01611,P00676,S036,4,18432.07,0.2,73728.28,NETBANKING,shipped,2026-04-26,
OI3001139,2026-04-26 16:18:00,C02081,P00110,S006,4,85862.06,0.1,274758.59,COD,delivered,2026-04-26,
OI3001140,2026-04-26 05:52:00,C00523,P00044,S023,3,34466.16,0.1,93058.63,WALLET,shipped,2026-04-26,
OI3001141,2026-04-26 15:25:00,C01177,P00655,S023,4,35220.22,0.2,112704.7,CARD,delivered,2026-04-26,NEW10
OI3001142,2026-04-26 22:07:00,C01874,P00548,S014,1,17399.1,0.1,15659.19,COD,delivered,2026-04-26,NEW10
OI3001143,2026-04-26 04:39:00,C01509,P00454,S072,4,35110.72,0.05,133420.74,CARD,delivered,2026-04-26,
OI3001144,2026-04-26 16:52:00,C01539,P00150,S028,4,30918.13,0.2,111305.27,UPI,returned,2026-04-26,
OI3001145,2026-04-26 01:33:00,C00674,P00484,S018,5,58332.88,0.2,233331.52,CARD,shipped,2026-04-26,
OI3001146,2026-04-26 01:47:00,C00392,P00089,S006,4,54798.93,0.1,219195.72,COD,cancelled,2026-04-26,
OI3001147,2026-04-26 22:49:00,C00633,P00283,S010,2,18851.23,0.0,30161.97,COD,returned,2026-04-26,FESTIVE20
OI3001148,2026-04-26 03:27:00,C02154,P00032,S034,6,30049.26,0.05,144236.45,COD,returned,2026-04-26,FESTIVE20
OI3001149,2026-04-26 06:30:00,C02449,P00728,S027,2,86279.25,0.05,163930.57,NETBANKING,returned,2026-04-26,NEW10
OI3001150,2026-04-26 08:32:00,C00154,P00249,S035,6,39118.67,0.1,211240.82,UPI,returned,2026-04-26,
OI3001151,2026-04-26 09:40:00,C00190,P00249,S006,1,39118.67,0.05,35206.8,UPI,returned,2026-04-26,
OI3001152,2026-04-26 03:58:00,C00232,P00391,S013,5,40752.6,0.1,193574.85,NETBANKING,delivered,2026-04-26,
OI3001153,2026-04-26 04:55:00,C01080,P00768,S048,2,unknown,0.0,bad_amount,UPI,delivered,2026-04-26,
OI3001154,2026-04-26 00:43:00,C02434,P00355,S015,4,45826.4,0.2,164975.04,COD,shipped,2026-04-26,
OI3001155,2026-04-26 02:49:00,C01180,P00780,S039,4,36021.81,0.0,144087.24,CARD,delivered,2026-04-26,
OI3001156,2026-04-15 00:00:00,C02409,P00668,S067,6,73520.93,0.2,441125.58,NETBANKING,returned,2026-04-26,NEW10
OI3001157,2026-04-26 15:07:00,C01143,P00499,S054,1,2275.21,0.05,2275.21,COD,shipped,2026-04-26,
OI3001158,2026-04-26 12:20:00,C01078,P00786,S002,1,68208.61,0.0,64798.18,WALLET,delivered,2026-04-26,
OI3001159,2026-04-26 19:40:00,C00604,P00121,S043,4,45170.92,0.1,171649.5,UPI,delivered,2026-04-26,
OI3001160,2026-04-26 13:58:00,C02423,P00211,S064,5,84094.95,0.0,336379.8,UPI,returned,2026-04-26,
OI3001161,2026-04-26 12:15:00,C02432,P00558,S029,1,37085.61,0.05,37085.61,WALLET,cancelled,2026-04-26,
OI3001162,2026-04-26 17:43:00,C00448,P00693,S061,3,87763.65,0.0,210632.76,UPI,cancelled,2026-04-26,
OI3001163,2026-04-18 18:00:00,C01333,P00019,S045,2,44202.95,0.1,70724.72,CARD,cancelled,2026-04-26,NEW10
OI3001164,2026-04-21 13:00:00,C00945,P00066,S065,6,19542.42,0.2,117254.52,WALLET,cancelled,2026-04-26,
OI3001165,2026-04-26 14:28:00,C01205,P00582,S029,6,63334.8,0.0,380008.8,COD,cancelled,2026-04-26,
OI3001166,2026-04-26 19:18:00,C02090,P00277,S002,2,75613.95,0.05,143666.5,CARD,delivered,2026-04-26,
OI3001167,2026-04-26 03:52:00,C00770,P00599,S012,2,42258.49,0.2,76065.28,UPI,shipped,2026-04-26,NEW10
OI3001168,2026-04-06 21:00:00,C00698,P00131,S047,6,13602.82,0.05,81616.92,CARD,shipped,2026-04-26,NEW10
OI3001169,2026-04-26 04:23:00,C02319,P00537,S041,6,7847.07,0.1,44728.3,CARD,returned,2026-04-26,
OI3001170,2026-04-26 10:55:00,C01280,P00575,S044,5,22217.67,0.2,105533.93,UPI,returned,2026-04-26,
OI3001171,2026-04-26 01:52:00,C02333,P00006,S039,1,10740.11,0.2,9666.1,UPI,returned,2026-04-26,
OI3001172,2026-04-26 15:25:00,C01976,P00090,S023,5,50485.5,0.1,239806.12,WALLET,returned,2026-04-26,
OI3001173,2026-04-06 01:00:00,C02072,P00760,S045,5,38540.65,0.1,192703.25,CARD,cancelled,2026-04-26,
OI3001174,2026-04-26 21:14:00,C02345,P00336,S071,2,40699.34,0.2,65118.94,CARD,delivered,2026-04-26,FESTIVE20
OI3001175,2026-04-26 14:25:00,C00503,P00794,S019,2,79522.54,0.1,143140.57,COD,delivered,2026-04-26,NEW10
OI3001176,2026-04-26 23:54:00,C01862,P00731,S046,1,56245.76,0.0,44996.61,WALLET,returned,2026-04-26,
OI3001177,2026-04-26 13:27:00,C00650,P00269,S053,4,1133.19,0.05,4532.76,NETBANKING,returned,2026-04-26,FESTIVE20
OI3001178,2026-04-26 11:42:00,C00217,P00744,S070,5,66393.75,0.1,331968.75,NETBANKING,shipped,2026-04-26,
OI3001179,2026-04-26 16:22:00,C02371,P00640,S027,5,84098.93,0.2,336395.72,COD,delivered,2026-04-26,
OI3001180,2026-04-26 01:04:00,C02471,P00309,S018,5,30383.15,0.2,136724.18,COD,delivered,2026-04-26,
OI3001181,2026-04-26 07:55:00,C00541,P00224,S045,1,78375.62,0.2,78375.62,CARD,shipped,2026-04-26,NEW10
OI3001182,2026-04-26 14:46:00,C00492,P00564,S053,5,373.78,0.2,1775.45,COD,delivered,2026-04-26,NEW10
OI3001183,2026-04-26 17:58:00,C01236,P00650,S009,5,19012.41,0.1,95062.05,NETBANKING,returned,2026-04-26,FESTIVE20
OI3001184,2026-04-26 08:17:00,C01408,P00406,S060,2,16017.01,0.05,25627.22,UPI,shipped,2026-04-26,
OI3001185,2026-04-26 20:15:00,C00765,P00688,S064,5,77591.66,0.1,368560.39,UPI,delivered,2026-04-26,FESTIVE20
OI3001186,2026-04-26 09:27:00,C00027,P00031,S068,6,29725.2,0.05,160516.08,COD,returned,2026-04-26,
OI3001187,2026-04-26 06:25:00,C01270,P00535,S045,1,38049.19,0.2,30439.35,COD,returned,2026-04-26,
OI3001188,2026-04-26 17:34:00,C00444,P00072,S028,6,63585.51,0.0,362437.41,CARD,returned,2026-04-26,
OI3001189,2026-04-26 18:57:00,C01891,P00691,S052,1,26467.14,0.0,21173.71,WALLET,cancelled,2026-04-26,
OI3001190,2026-04-26 08:42:00,C00804,P00346,S044,2,21611.47,0.2,43222.94,NETBANKING,cancelled,2026-04-26,
OI3001191,2026-04-26 01:09:00,C00881,P00234,S002,5,36179.83,0.05,144719.32,NETBANKING,cancelled,2026-04-26,
OI3001192,2026-04-26 21:34:00,C02363,P00203,S036,4,24833.93,0.05,99335.72,NETBANKING,shipped,2026-04-26,
OI3001193,2026-04-26 18:06:00,C02058,P00120,S072,5,20014.73,0.05,95069.97,UPI,returned,2026-04-26,FESTIVE20
OI3001194,2026-04-26 17:21:00,C01794,P00546,S042,1,14892.77,0.1,11914.22,CARD,delivered,2026-04-26,
OI3001195,2026-04-26 22:41:00,C02463,P00800,S042,2,1039.62,0.05,1663.39,COD,cancelled,2026-04-26,
OI3001196,2026-04-26 01:00:00,C01462,P00107,S001,1,53454.24,0.0,53454.24,WALLET,returned,2026-04-26,NEW10
OI3001197,2026-04-07 07:00:00,C01154,P00504,S031,3,13355.18,0.2,36058.99,NETBANKING,returned,2026-04-26,FESTIVE20
OI3001198,2026-04-26 15:20:00,C02272,P00504,S074,6,13355.18,0.1,80131.08,CARD,cancelled,2026-04-26,NEW10
OI3001199,2026-04-26 18:51:00,C01990,P00606,S009,5,34480.9,0.1,137923.6,COD,cancelled,2026-04-26,
OI3001200,2026-04-26 05:09:00,C02137,P00725,S051,5,62116.51,0.05,279524.29,COD,returned,2026-04-26,
OI3001201,2026-04-26 09:27:00,C00239,P00600,S050,1,41659.48,0.2,33327.58,CARD,cancelled,2026-04-26,
OI3001202,2026-04-26 22:39:00,C01859,P00281,S015,2,81094.02,0.1,145969.24,WALLET,cancelled,2026-04-26,
OI3001203,2026-04-26 09:13:00,C01042,P00797,S046,5,19573.06,0.2,97865.3,COD,shipped,2026-04-26,
OI3001204,2026-04-26 10:17:00,C01963,P00615,S020,6,89289.59,0.05,535737.54,WALLET,delivered,2026-04-26,NEW10
OI3001205,2026-04-26 06:58:00,C02117,P00061,S020,3,28120.7,0.2,84362.1,COD,delivered,2026-04-26,NEW10
OI3001206,2026-04-09 15:00:00,C01118,P00687,S065,2,32039.5,0.0,64079.0,UPI,cancelled,2026-04-26,
OI3001207,2026-04-26 19:12:00,C00268,P00457,S003,1,74186.35,0.2,74186.35,NETBANKING,returned,2026-04-26,NEW10
OI3001208,2026-04-26 13:52:00,C01750,P00769,S054,1,3711.25,0.0,2969.0,WALLET,returned,2026-04-26,
OI3001209,2026-04-26 06:53:00,C00040,P00086,S031,6,80804.46,0.05,484826.76,WALLET,returned,2026-04-26,FESTIVE20
OI3001210,2026-04-26 09:31:00,C01007,P00439,S068,2,35995.69,0.0,57593.1,NETBANKING,returned,2026-04-26,
OI3001211,2026-04-26 12:28:00,C01693,P00584,S017,1,unknown,0.0,bad_amount,COD,cancelled,2026-04-26,
OI3001212,2026-04-26 15:00:00,C02235,,S002,3,49547.43,0.0,133778.06,CARD,delivered,2026-04-26,NEW10
OI3001213,2026-04-26 07:33:00,C01062,P00490,S059,6,8823.16,0.05,42351.17,NETBANKING,returned,2026-04-26,
OI3001214,2026-04-26 23:25:00,C01767,P00396,S036,4,60882.95,0.0,219178.62,WALLET,returned,2026-04-26,
OI3001215,2026-04-26 01:42:00,C01463,P00447,S053,2,55077.48,0.05,99139.46,COD,cancelled,2026-04-26,
OI3001216,2026-04-26 07:07:00,C01332,P00559,S047,1,72217.82,0.1,68606.93,COD,cancelled,2026-04-26,
OI3001217,2026-04-26 13:51:00,C00508,P00584,S005,4,unknown,0.05,bad_amount,NETBANKING,cancelled,2026-04-26,NEW10
OI3001218,2026-04-26 17:24:00,C01931,P00261,S008,1,unknown,0.05,bad_amount,WALLET,cancelled,2026-04-26,
OI3001219,2026-04-26 06:21:00,C02091,P00330,S012,2,47717.1,0.0,85890.78,UPI,delivered,2026-04-26,NEW10
OI3001220,2026-04-26 05:26:00,C01850,P00654,S073,3,52923.36,0.0,158770.08,UPI,cancelled,2026-04-26,
OI3001221,2026-04-26 02:47:00,C00901,P00547,S033,3,5445.8,0.2,13069.92,COD,returned,2026-04-26,NEW10
OI3001222,2026-04-26 20:10:00,C01014,P00365,S058,2,16567.6,0.1,26508.16,WALLET,shipped,2026-04-26,
OI3001223,2026-04-26 02:52:00,C00646,P00576,S065,1,80278.32,0.0,80278.32,WALLET,delivered,2026-04-26,NEW10
OI3001224,2026-04-26 18:34:00,C01971,P00666,S021,2,36707.68,0.0,66073.82,CARD,cancelled,2026-04-26,
OI3001225,2026-04-26 02:39:00,C01504,P00248,S009,4,86544.26,0.2,311559.34,UPI,shipped,2026-04-26,
OI3001226,2026-04-26 12:00:00,C00523,,S017,4,52788.89,0.05,200597.78,NETBANKING,returned,2026-04-26,
OI3001227,2026-04-26 16:10:00,C02329,P00628,S052,6,20419.8,0.2,98015.04,CARD,cancelled,2026-04-26,
OI3001228,2026-04-26 03:50:00,C00885,P00188,S034,6,60213.53,0.0,361281.18,WALLET,delivered,2026-04-26,
OI3001229,2026-04-26 22:41:00,C02255,P00293,S061,5,8044.48,0.1,40222.4,COD,returned,2026-04-26,NEW10
OI3001230,2026-04-26 05:05:00,C00964,P00429,S030,3,54171.73,0.1,NaN_TEXT,NETBANKING,shipped,2026-04-26,NEW10
OI3001231,2026-04-26 01:35:00,C00048,P00059,S012,5,84263.33,0.05,421316.65,CARD,delivered,2026-04-26,
OI3001232,2026-04-26 19:24:00,C00237,P00331,S022,1,75229.69,0.1,60183.75,CARD,returned,2026-04-26,
OI3001233,2026-04-26 00:24:00,C00102,P00394,S053,3,15576.88,0.2,46730.64,UPI,shipped,2026-04-26,
OI3001234,2026-04-26 13:06:00,C02235,P00631,S019,2,76016.38,0.2,144431.12,COD,cancelled,2026-04-26,NEW10
OI3001235,2026-04-26 16:41:00,C02438,P00479,S026,5,14454.91,0.0,72274.55,CARD,returned,2026-04-26,NEW10
OI3001236,2026-04-26 04:32:00,C02101,P00680,S005,1,70711.89,0.05,67176.3,WALLET,cancelled,2026-04-26,
OI3001237,2026-04-26 03:53:00,C01424,P00406,S007,6,16017.01,0.05,76881.65,CARD,returned,2026-04-26,
OI3001238,2026-04-26 17:14:00,C01448,,S044,2,15220.71,0.05,27397.28,WALLET,cancelled,2026-04-26,
OI3001239,2026-04-26 20:54:00,C01879,P00159,S068,1,31734.05,0.05,31734.05,CARD,cancelled,2026-04-26,
OI3001240,2026-04-26 23:32:00,C02382,P00297,S011,4,59933.31,0.05,215759.92,COD,shipped,2026-04-26,
OI3001241,2026-04-26 10:18:00,C02361,P00398,S046,2,86219.46,0.05,163816.97,WALLET,cancelled,2026-04-26,
OI3001242,2026-04-26 12:14:00,C00072,P00339,S055,3,2566.61,0.2,7314.84,COD,cancelled,2026-04-26,
OI3001243,2026-04-26 04:28:00,C01490,P00300,S059,3,73390.3,0.2,220170.9,WALLET,delivered,2026-04-26,
OI3001244,2026-04-26 23:31:00,C02392,P00389,S009,6,85324.61,0.05,409558.13,UPI,shipped,2026-04-26,NEW10
OI3001245,2026-04-26 04:52:00,C01243,P00471,S043,2,73307.62,0.0,139284.48,COD,returned,2026-04-26,
OI3001246,2026-04-26 15:38:00,C00358,P00189,S048,5,20249.95,0.1,96187.26,COD,delivered,2026-04-26,NEW10
OI3001247,2026-04-26 16:44:00,C01387,P00249,S068,3,39118.67,0.2,117356.01,CARD,returned,2026-04-26,
OI3001248,2026-04-17 17:00:00,C02282,P00550,S067,6,21781.35,0.2,124153.69,NETBANKING,delivered,2026-04-26,NEW10
OI3001249,2026-04-26 19:47:00,C02222,P00373,S023,5,41626.23,0.2,187318.04,WALLET,cancelled,2026-04-26,FESTIVE20
OI3001250,2026-04-26 15:12:00,C02070,P00456,S047,2,50604.06,0.0,96147.71,COD,delivered,2026-04-26,
OI3001251,2026-04-26 16:41:00,C01291,P00615,S026,5,89289.59,0.1,424125.55,WALLET,shipped,2026-04-26,
OI3001252,2026-04-26 23:08:00,C01322,P00782,S067,1,60281.01,0.0,60281.01,NETBANKING,cancelled,2026-04-26,NEW10
OI3001253,2026-04-26 18:35:00,C00561,P00665,S037,5,48528.2,0.2,242641.0,NETBANKING,returned,2026-04-26,
OI3001254,2026-04-26 06:40:00,C00064,P00093,S059,4,19639.92,0.1,78559.68,CARD,shipped,2026-04-26,
OI3001255,2026-04-26 11:47:00,C02420,P00011,S037,6,26601.15,0.1,159606.9,NETBANKING,shipped,2026-04-26,NEW10
OI3001256,2026-04-26 01:25:00,C02093,P00212,S066,3,65425.73,0.0,176649.47,WALLET,returned,2026-04-26,
OI3001257,2026-04-26 15:38:00,C00891,P00710,S059,6,87048.32,0.05,417831.94,WALLET,returned,2026-04-26,
OI3001258,2026-04-26 05:33:00,C00494,P00105,S068,4,30353.53,0.2,109272.71,WALLET,returned,2026-04-26,
OI3001259,2026-04-26 10:09:00,C01995,P00502,S012,5,33644.21,0.0,168221.05,COD,returned,2026-04-26,
OI3001260,2026-04-26 06:35:00,C00477,P00462,S070,6,84326.32,0.05,505957.92,CARD,shipped,2026-04-26,FESTIVE20
OI3001261,2026-04-26 05:32:00,C01382,P00009,S064,4,71925.36,0.2,273316.37,WALLET,cancelled,2026-04-26,NEW10
OI3001262,2026-04-07 23:00:00,C01872,P00499,S038,2,2275.21,0.05,4095.38,COD,delivered,2026-04-26,FESTIVE20
OI3001263,2026-04-26 04:55:00,C02054,P00048,S008,2,7623.28,0.05,13721.9,WALLET,returned,2026-04-26,NEW10
OI3001264,2026-04-26 06:56:00,C00774,P00559,S050,5,72217.82,0.0,361089.1,COD,delivered,2026-04-26,
OI3001265,2026-04-26 22:15:00,C01489,P00399,S052,4,52543.69,0.1,168139.81,CARD,delivered,2026-04-26,
